	GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
15	37000	FIPS_37000	North Carolina			   Arts, entertainment, and recreation	2001	1842660.0
16	37000	FIPS_37000	North Carolina			   Accommodation and food services	2001	6636606.0
17	37000	FIPS_37000	North Carolina			  Other services (except government and government enterprises)	2001	6559234.0
18	37000	FIPS_37000	North Carolina			Government and government enterprises	2001	37310959.0
19	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Agriculture, forestry, fishing and hunting	2001	19677.0
20	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Mining, quarrying, and oil and gas extraction	2001	7394.0
21	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Utilities	2001	9202.0
22	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Construction	2001	188368.0
23	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Manufacturing	2001	980963.0
24	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Wholesale trade	2001	195090.0
25	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Retail trade	2001	280273.0
26	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Transportation and warehousing	2001	69926.0
27	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Information	2001	36086.0
28	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	   Real estate and rental and leasing	2001	387390.0
29	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Professional and business services	2001	414641.0
30	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	   Management of companies and enterprises	2001	187380.0
31	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	   Administrative and support and waste management and remediation services	2001	110891.0
32	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	   Educational services	2001	51521.0
33	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	   Health care and social assistance	2001	271066.0
34	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	   Arts, entertainment, and recreation	2001	27838.0
35	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	   Accommodation and food services	2001	100520.0
36	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	  Other services (except government and government enterprises)	2001	110041.0
37	37001	FIPS_37001	Alamance County	Piedmont-Triad	Regional Partnership	Government and government enterprises	2001	291661.0
38	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2001	33640.0
39	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2001	98.0
40	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Utilities	2001	
41	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Construction	2001	26499.0
42	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Manufacturing	2001	230970.0
43	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Wholesale trade	2001	8829.0
44	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Retail trade	2001	31362.0
45	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Transportation and warehousing	2001	16418.0
46	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Information	2001	1585.0
47	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	   Real estate and rental and leasing	2001	60545.0
48	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Professional and business services	2001	
49	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	   Management of companies and enterprises	2001	
50	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2001	
51	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	   Educational services	2001	
52	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	   Health care and social assistance	2001	
53	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2001	1822.0
54	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	   Accommodation and food services	2001	9213.0
55	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2001	20817.0
56	37003	FIPS_37003	Alexander County	Northwest	Western Piedmont	Government and government enterprises	2001	58931.0
57	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Agriculture, forestry, fishing and hunting	2001	34483.0
58	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Mining, quarrying, and oil and gas extraction	2001	224.0
59	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Utilities	2001	1289.0
60	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Construction	2001	13187.0
61	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Manufacturing	2001	53393.0
62	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Wholesale trade	2001	1045.0
63	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Retail trade	2001	15452.0
64	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Transportation and warehousing	2001	
65	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Information	2001	1788.0
66	37005	FIPS_37005	Alleghany County	Northwest	High Country	   Real estate and rental and leasing	2001	25981.0
67	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Professional and business services	2001	12441.0
68	37005	FIPS_37005	Alleghany County	Northwest	High Country	   Management of companies and enterprises	2001	9279.0
69	37005	FIPS_37005	Alleghany County	Northwest	High Country	   Administrative and support and waste management and remediation services	2001	1624.0
70	37005	FIPS_37005	Alleghany County	Northwest	High Country	   Educational services	2001	
71	37005	FIPS_37005	Alleghany County	Northwest	High Country	   Health care and social assistance	2001	
72	37005	FIPS_37005	Alleghany County	Northwest	High Country	   Arts, entertainment, and recreation	2001	3575.0
73	37005	FIPS_37005	Alleghany County	Northwest	High Country	   Accommodation and food services	2001	3358.0
74	37005	FIPS_37005	Alleghany County	Northwest	High Country	  Other services (except government and government enterprises)	2001	6007.0
75	37005	FIPS_37005	Alleghany County	Northwest	High Country	Government and government enterprises	2001	26647.0
76	37007	FIPS_37007	Anson County	Southwest	Centralina	  Agriculture, forestry, fishing and hunting	2001	71730.0
77	37007	FIPS_37007	Anson County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2001	16014.0
78	37007	FIPS_37007	Anson County	Southwest	Centralina	  Utilities	2001	5201.0
79	37007	FIPS_37007	Anson County	Southwest	Centralina	  Construction	2001	15769.0
80	37007	FIPS_37007	Anson County	Southwest	Centralina	  Manufacturing	2001	154055.0
81	37007	FIPS_37007	Anson County	Southwest	Centralina	  Wholesale trade	2001	26675.0
82	37007	FIPS_37007	Anson County	Southwest	Centralina	  Retail trade	2001	26014.0
83	37007	FIPS_37007	Anson County	Southwest	Centralina	  Transportation and warehousing	2001	
84	37007	FIPS_37007	Anson County	Southwest	Centralina	  Information	2001	4285.0
85	37007	FIPS_37007	Anson County	Southwest	Centralina	   Real estate and rental and leasing	2001	44697.0
86	37007	FIPS_37007	Anson County	Southwest	Centralina	  Professional and business services	2001	26160.0
87	37007	FIPS_37007	Anson County	Southwest	Centralina	   Management of companies and enterprises	2001	
88	37007	FIPS_37007	Anson County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2001	4581.0
89	37007	FIPS_37007	Anson County	Southwest	Centralina	   Educational services	2001	54.0
90	37007	FIPS_37007	Anson County	Southwest	Centralina	   Health care and social assistance	2001	16959.0
91	37007	FIPS_37007	Anson County	Southwest	Centralina	   Arts, entertainment, and recreation	2001	
92	37007	FIPS_37007	Anson County	Southwest	Centralina	   Accommodation and food services	2001	
93	37007	FIPS_37007	Anson County	Southwest	Centralina	  Other services (except government and government enterprises)	2001	12192.0
94	37007	FIPS_37007	Anson County	Southwest	Centralina	Government and government enterprises	2001	100413.0
95	37009	FIPS_37009	Ashe County	Northwest	High Country	  Agriculture, forestry, fishing and hunting	2001	40035.0
96	37009	FIPS_37009	Ashe County	Northwest	High Country	  Mining, quarrying, and oil and gas extraction	2001	1480.0
97	37009	FIPS_37009	Ashe County	Northwest	High Country	  Utilities	2001	
98	37009	FIPS_37009	Ashe County	Northwest	High Country	  Construction	2001	44483.0
99	37009	FIPS_37009	Ashe County	Northwest	High Country	  Manufacturing	2001	138714.0
100	37009	FIPS_37009	Ashe County	Northwest	High Country	  Wholesale trade	2001	
101	37009	FIPS_37009	Ashe County	Northwest	High Country	  Retail trade	2001	41520.0
102	37009	FIPS_37009	Ashe County	Northwest	High Country	  Transportation and warehousing	2001	5928.0
103	37009	FIPS_37009	Ashe County	Northwest	High Country	  Information	2001	7621.0
104	37009	FIPS_37009	Ashe County	Northwest	High Country	   Real estate and rental and leasing	2001	61028.0
105	37009	FIPS_37009	Ashe County	Northwest	High Country	  Professional and business services	2001	25309.0
106	37009	FIPS_37009	Ashe County	Northwest	High Country	   Management of companies and enterprises	2001	
107	37009	FIPS_37009	Ashe County	Northwest	High Country	   Administrative and support and waste management and remediation services	2001	
108	37009	FIPS_37009	Ashe County	Northwest	High Country	   Educational services	2001	
109	37009	FIPS_37009	Ashe County	Northwest	High Country	   Health care and social assistance	2001	
110	37009	FIPS_37009	Ashe County	Northwest	High Country	   Arts, entertainment, and recreation	2001	4391.0
111	37009	FIPS_37009	Ashe County	Northwest	High Country	   Accommodation and food services	2001	9330.0
112	37009	FIPS_37009	Ashe County	Northwest	High Country	  Other services (except government and government enterprises)	2001	16733.0
113	37009	FIPS_37009	Ashe County	Northwest	High Country	Government and government enterprises	2001	49429.0
114	37011	FIPS_37011	Avery County	Northwest	High Country	  Agriculture, forestry, fishing and hunting	2001	49999.0
115	37011	FIPS_37011	Avery County	Northwest	High Country	  Mining, quarrying, and oil and gas extraction	2001	93.0
116	37011	FIPS_37011	Avery County	Northwest	High Country	  Utilities	2001	
117	37011	FIPS_37011	Avery County	Northwest	High Country	  Construction	2001	30499.0
118	37011	FIPS_37011	Avery County	Northwest	High Country	  Manufacturing	2001	14994.0
119	37011	FIPS_37011	Avery County	Northwest	High Country	  Wholesale trade	2001	
120	37011	FIPS_37011	Avery County	Northwest	High Country	  Retail trade	2001	25692.0
121	37011	FIPS_37011	Avery County	Northwest	High Country	  Transportation and warehousing	2001	7701.0
122	37011	FIPS_37011	Avery County	Northwest	High Country	  Information	2001	5512.0
123	37011	FIPS_37011	Avery County	Northwest	High Country	   Real estate and rental and leasing	2001	88526.0
124	37011	FIPS_37011	Avery County	Northwest	High Country	  Professional and business services	2001	23543.0
125	37011	FIPS_37011	Avery County	Northwest	High Country	   Management of companies and enterprises	2001	
126	37011	FIPS_37011	Avery County	Northwest	High Country	   Administrative and support and waste management and remediation services	2001	6133.0
127	37011	FIPS_37011	Avery County	Northwest	High Country	   Educational services	2001	
128	37011	FIPS_37011	Avery County	Northwest	High Country	   Health care and social assistance	2001	
129	37011	FIPS_37011	Avery County	Northwest	High Country	   Arts, entertainment, and recreation	2001	18321.0
130	37011	FIPS_37011	Avery County	Northwest	High Country	   Accommodation and food services	2001	18774.0
131	37011	FIPS_37011	Avery County	Northwest	High Country	  Other services (except government and government enterprises)	2001	14805.0
132	37011	FIPS_37011	Avery County	Northwest	High Country	Government and government enterprises	2001	51379.0
133	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2001	55255.0
134	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2001	32.0
135	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Utilities	2001	6094.0
136	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Construction	2001	46321.0
137	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Manufacturing	2001	555249.0
138	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Wholesale trade	2001	49869.0
139	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Retail trade	2001	73578.0
140	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Transportation and warehousing	2001	
141	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Information	2001	19690.0
142	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Real estate and rental and leasing	2001	100764.0
143	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Professional and business services	2001	
144	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Management of companies and enterprises	2001	
145	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2001	12970.0
146	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Educational services	2001	2462.0
147	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Health care and social assistance	2001	78438.0
148	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Arts, entertainment, and recreation	2001	2739.0
149	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Accommodation and food services	2001	36892.0
150	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Other services (except government and government enterprises)	2001	30075.0
151	37013	FIPS_37013	Beaufort County	Northeast	Region Q	Government and government enterprises	2001	134372.0
152	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2001	50926.0
153	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2001	0.0
154	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Utilities	2001	118.0
155	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Construction	2001	7302.0
156	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Manufacturing	2001	374100.0
157	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Wholesale trade	2001	12452.0
158	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Retail trade	2001	13945.0
159	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Transportation and warehousing	2001	
160	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Information	2001	671.0
161	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Real estate and rental and leasing	2001	38561.0
162	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Professional and business services	2001	16162.0
163	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Management of companies and enterprises	2001	9279.0
164	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2001	3085.0
165	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Educational services	2001	
166	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Health care and social assistance	2001	
167	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Arts, entertainment, and recreation	2001	767.0
168	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Accommodation and food services	2001	2484.0
169	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Other services (except government and government enterprises)	2001	10753.0
170	37015	FIPS_37015	Bertie County	Northeast	Region Q	Government and government enterprises	2001	53196.0
171	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Agriculture, forestry, fishing and hunting	2001	86617.0
172	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Mining, quarrying, and oil and gas extraction	2001	0.0
173	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Utilities	2001	2025.0
174	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Construction	2001	13219.0
175	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Manufacturing	2001	964815.0
176	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Wholesale trade	2001	
177	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Retail trade	2001	34562.0
178	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Transportation and warehousing	2001	14731.0
179	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Information	2001	
180	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Real estate and rental and leasing	2001	72332.0
181	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Professional and business services	2001	32855.0
182	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Management of companies and enterprises	2001	10987.0
183	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Administrative and support and waste management and remediation services	2001	12368.0
184	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Educational services	2001	382.0
185	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Health care and social assistance	2001	23497.0
186	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Arts, entertainment, and recreation	2001	
187	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Accommodation and food services	2001	10742.0
188	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Other services (except government and government enterprises)	2001	
189	37017	FIPS_37017	Bladen County	South Central	Lumber River	Government and government enterprises	2001	104683.0
190	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Agriculture, forestry, fishing and hunting	2001	19735.0
191	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Mining, quarrying, and oil and gas extraction	2001	516.0
192	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Utilities	2001	525010.0
193	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Construction	2001	162600.0
194	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Manufacturing	2001	265339.0
195	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Wholesale trade	2001	
196	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Retail trade	2001	117035.0
197	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Transportation and warehousing	2001	48704.0
198	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Information	2001	24566.0
199	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Real estate and rental and leasing	2001	497671.0
200	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Professional and business services	2001	
201	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Management of companies and enterprises	2001	
202	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Administrative and support and waste management and remediation services	2001	
203	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Educational services	2001	4640.0
204	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Health care and social assistance	2001	69920.0
205	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Arts, entertainment, and recreation	2001	29532.0
206	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Accommodation and food services	2001	46402.0
207	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Other services (except government and government enterprises)	2001	43287.0
208	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	Government and government enterprises	2001	199359.0
209	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Agriculture, forestry, fishing and hunting	2001	24491.0
210	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Mining, quarrying, and oil and gas extraction	2001	12453.0
211	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Utilities	2001	104939.0
212	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Construction	2001	422459.0
213	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Manufacturing	2001	1154973.0
214	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Wholesale trade	2001	296309.0
215	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Retail trade	2001	522625.0
216	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Transportation and warehousing	2001	220344.0
217	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Information	2001	151196.0
218	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Real estate and rental and leasing	2001	669375.0
219	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Professional and business services	2001	492775.0
220	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Management of companies and enterprises	2001	57357.0
221	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Administrative and support and waste management and remediation services	2001	160377.0
222	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Educational services	2001	57956.0
223	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Health care and social assistance	2001	791394.0
224	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Arts, entertainment, and recreation	2001	58012.0
225	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Accommodation and food services	2001	293143.0
226	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Other services (except government and government enterprises)	2001	195089.0
227	37021	FIPS_37021	Buncombe County	Western	Mountain Area	Government and government enterprises	2001	826845.0
228	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2001	38660.0
229	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2001	2663.0
230	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Utilities	2001	2932.0
231	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Construction	2001	66917.0
232	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Manufacturing	2001	799146.0
233	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Wholesale trade	2001	71874.0
234	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Retail trade	2001	119484.0
235	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Transportation and warehousing	2001	28915.0
236	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Information	2001	11180.0
237	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Real estate and rental and leasing	2001	190500.0
238	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Professional and business services	2001	94088.0
239	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Management of companies and enterprises	2001	32568.0
240	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2001	25612.0
241	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Educational services	2001	4391.0
242	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Health care and social assistance	2001	165132.0
243	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2001	3620.0
244	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Accommodation and food services	2001	40341.0
245	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2001	54554.0
246	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	Government and government enterprises	2001	385220.0
247	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Agriculture, forestry, fishing and hunting	2001	21246.0
248	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2001	10664.0
249	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Utilities	2001	15251.0
250	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Construction	2001	262878.0
251	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Manufacturing	2001	2367658.0
252	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Wholesale trade	2001	219481.0
253	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Retail trade	2001	287863.0
254	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Transportation and warehousing	2001	105153.0
255	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Information	2001	163714.0
256	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Real estate and rental and leasing	2001	416379.0
257	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Professional and business services	2001	238456.0
258	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Management of companies and enterprises	2001	37415.0
259	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2001	87006.0
260	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Educational services	2001	14166.0
261	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Health care and social assistance	2001	165356.0
262	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Arts, entertainment, and recreation	2001	126644.0
263	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Accommodation and food services	2001	94915.0
264	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Other services (except government and government enterprises)	2001	93283.0
265	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	Government and government enterprises	2001	507140.0
266	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2001	28139.0
267	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2001	2340.0
268	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Utilities	2001	11463.0
269	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Construction	2001	77910.0
270	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Manufacturing	2001	683662.0
271	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Wholesale trade	2001	164866.0
272	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Retail trade	2001	112172.0
273	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Transportation and warehousing	2001	78131.0
274	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Information	2001	16291.0
275	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Real estate and rental and leasing	2001	158848.0
276	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Professional and business services	2001	101375.0
277	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Management of companies and enterprises	2001	
278	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2001	20898.0
279	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Educational services	2001	2266.0
280	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Health care and social assistance	2001	106320.0
281	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2001	4550.0
282	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Accommodation and food services	2001	27106.0
283	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2001	55419.0
284	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	Government and government enterprises	2001	176117.0
285	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2001	9441.0
286	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2001	0.0
287	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Utilities	2001	216.0
288	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Construction	2001	5277.0
289	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Manufacturing	2001	20819.0
290	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Wholesale trade	2001	2857.0
291	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Retail trade	2001	7385.0
292	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Transportation and warehousing	2001	
293	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Information	2001	8345.0
294	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Real estate and rental and leasing	2001	15134.0
295	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Professional and business services	2001	14078.0
296	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Management of companies and enterprises	2001	9279.0
297	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2001	2093.0
298	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Educational services	2001	
299	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Health care and social assistance	2001	
300	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Arts, entertainment, and recreation	2001	
301	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Accommodation and food services	2001	
302	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Other services (except government and government enterprises)	2001	5611.0
