RegionID	RegionName	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	1996-04	1996-05	1996-06	1996-07	1996-08	1996-09	1996-10	1996-11	1996-12	1997-01	1997-02	1997-03	1997-04	1997-05	1997-06	1997-07	1997-08	1997-09	1997-10	1997-11	1997-12	1998-01	1998-02	1998-03	1998-04	1998-05	1998-06	1998-07	1998-08	1998-09	1998-10	1998-11	1998-12	1999-01	1999-02	1999-03	1999-04	1999-05	1999-06	1999-07	1999-08	1999-09	1999-10	1999-11	1999-12	2000-01	2000-02	2000-03	2000-04	2000-05	2000-06	2000-07	2000-08	2000-09	2000-10	2000-11	2000-12	2001-01	2001-02	2001-03	2001-04	2001-05	2001-06	2001-07	2001-08	2001-09	2001-10	2001-11	2001-12	2002-01	2002-02	2002-03	2002-04	2002-05	2002-06	2002-07	2002-08	2002-09	2002-10	2002-11	2002-12	2003-01	2003-02	2003-03	2003-04	2003-05	2003-06	2003-07	2003-08	2003-09	2003-10	2003-11	2003-12	2004-01	2004-02	2004-03	2004-04	2004-05	2004-06	2004-07	2004-08	2004-09	2004-10	2004-11	2004-12	2005-01	2005-02	2005-03	2005-04	2005-05	2005-06	2005-07	2005-08	2005-09	2005-10	2005-11	2005-12	2006-01	2006-02	2006-03	2006-04	2006-05	2006-06	2006-07	2006-08	2006-09	2006-10	2006-11	2006-12	2007-01	2007-02	2007-03	2007-04	2007-05	2007-06	2007-07	2007-08	2007-09	2007-10	2007-11	2007-12	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08
2708	Granville County	NC	Oxford	37	077	802	75900	76100	76500	76900	77400	77800	78200	78600	78900	79300	79700	80300	80900	81500	82300	83100	84100	85300	86600	88200	90000	91800	93600	95400	96900	98200	99400	100300	101000	101500	101900	102100	102100	102100	101900	101600	101400	101200	101100	101200	101500	102000	102600	103300	104100	105100	106300	107500	108800	110100	111300	112500	113600	114500	115500	116400	117200	118000	118700	119400	120000	120500	120600	120400	120000	119500	118800	118000	117200	116600	116300	116100	116100	116400	116800	117300	117900	118700	119500	120500	121700	123000	124200	125500	126900	128000	129000	129600	130000	130000	129700	129200	128600	127800	127100	126300	125600	125100	124700	124500	124500	124700	125100	125700	126500	127300	128100	128500	128800	129100	129600	130400	131500	132700	134200	135800	137300	138700	139800	140900	141800	142600	143400	144000	144600	145000	145400	145500	145500	145300	145200	145000	144800	144600	144400	144300	144200	144000	143900	144000	144100	144200	144400	144500	144500	144300	143900	143400	142900	142300	141700	141200	140800	140300	139900	139700	139400	139000	138500	138100	138000	137900	137900	138000	138300	138300	138400	138600	139000	139200	139100	138400	137600	136700	135600	134100	132500	130900	129300	127400	125700	124500	123800	123300	123100	123200	123300	123200	123600	124200	124600	124600	124600	124900	125300	125800	126300	126600	126500	126500	127000	127600	127500	127500	127600	127200	126400	126200	126100	125900	125600	125900	127000	128200	129000	129600	130100	130300	130500	131200	131200	130400	128900	128100	127800	127700	127900	128200	127000	126600	128900	131300	131600	132600	136300	137900	134000	130000	130300	132000	134500	138100	139500	137800	136600	135400	133800	134300	136800	138200	138500	139700	141600	142900	142900	143700	146200	149400	151200	151400	151300	152300	153000	153000	153000	152400	151400	151000	151500	153400	156200	159000	162000	164200	164800	164900	165300	165500	166100	167500	168700
1147	Lenoir County	NC	Kinston	37	107	806	62500	62600	62800	62900	63100	63300	63400	63600	63700	64000	64200	64400	64600	64800	64900	65100	65200	65300	65400	65600	65700	66000	66300	66600	67000	67400	67900	68400	68900	69400	69900	70400	70800	71300	71900	72300	72700	73100	73300	73600	73800	74100	74300	74400	74700	75000	75300	75600	75900	76200	76500	76800	77000	77300	77500	77800	78100	78500	78800	79200	79700	80100	80400	80700	81000	81100	81300	81400	81500	81700	81800	82100	82400	82600	82800	83000	83100	83300	83500	83600	83800	83900	84100	84400	84700	85000	85300	85600	85900	86300	86700	87100	87600	88100	88600	89100	89500	89900	90200	90500	90700	90900	91100	91400	91600	91700	91400	90800	90200	89800	89600	89700	90000	90400	90800	91000	91200	91400	91700	92000	92400	92900	93400	93800	94200	94600	94900	95300	95600	95900	96200	96600	97000	97300	97400	97300	97200	97200	97300	97400	97500	97700	97800	98100	98500	98700	98700	98500	98400	98300	98300	98200	98000	97900	97800	97800	97900	98100	98100	97900	97700	97700	97900	97800	97800	97300	97100	96800	95800	94600	94600	94800	94800	94500	93900	93200	92500	92100	91600	91100	90900	90700	90100	89400	88800	88100	88000	88400	88500	88400	88100	87600	87000	86300	85700	85300	85000	84700	84200	84000	83900	83800	83900	84100	84400	84900	85000	84600	84700	85000	85000	84800	84800	84800	84700	84800	85000	85100	84700	84000	83300	83500	83900	83800	83600	83600	83300	83000	82700	82400	81700	80400	79600	79800	80200	80200	80100	79700	79400	79500	79900	80400	83000	88000	90600	88900	86300	85200	84500	84300	84200	84100	84100	84300	84100	84200	85100	86200	87100	88000	89100	90900	93000	94300	95100	95500	95500	95100	95300	96600	98200	99400	100300	100800	101100	101300	102000	103000	103700	103600	103500
1769	Haywood County	NC	Asheville	37	087	809	47100	47100	46900	46400	45800	45200	44700	44400	44500	44800	45300	45800	46300	46800	47000	47100	47200	47300	47500	47900	48500	49300	49900	50200	50400	50700	51000	51500	52100	52700	53300	53900	54600	55200	55800	56400	57200	58100	59000	59800	60600	61200	61600	61800	61900	62100	62300	62400	62700	63000	63400	64000	64500	65100	65600	65800	65900	66000	66000	66000	65900	66000	66200	66500	67000	67500	68100	68800	69400	70100	70900	71600	72100	72400	72600	72500	72300	72300	72200	72600	73100	73300	73100	72900	72900	73300	73900	74700	75600	76400	77200	78100	79100	80000	80700	81100	81300	81500	81900	82800	84200	85800	87300	88300	88500	88300	88400	89200	91100	93800	96900	100000	102800	105300	107600	110200	113000	116000	118800	121000	122300	122700	122600	122400	122300	122400	122300	122100	121700	121500	121600	122100	122900	123600	123900	123900	123700	123600	123800	124300	125000	126100	127000	127600	127800	127100	125700	124000	122500	121100	119700	118300	117300	116700	116100	115700	115500	115200	114500	113400	112000	111000	110400	110300	111200	112300	112500	111700	110700	109800	110200	110800	110300	109100	108100	107000	105300	103600	102600	102100	101500	100900	99800	99500	100100	101300	102300	103200	102900	102200	102000	102100	101500	100800	100400	99800	99100	98800	99300	99800	100000	100100	100200	99600	99600	100600	101800	102400	103700	104100	102700	100900	100100	99600	99600	100200	101100	102200	102900	103400	103600	103700	103500	103400	103700	104600	105300	105600	105400	105500	105700	105600	105100	104800	104100	103500	103200	102600	101900	101900	101600	99900	98100	97900	98400	98300	97900	97300	96900	96600	95600	95600	97300	100600	104100	107000	109100	111300	114300	117200	119500	121200	123300	125200	127800	130200	130600	130000	127800	127000	129800	135000	138400	141500	143800	144700	143300	140500	138400	138400	139700
998	Duplin County	NC		37	061	814	31200	31500	31800	32100	32400	32700	33000	33200	33500	33800	34100	34400	34800	35200	35700	36300	37100	38000	39200	40500	42100	43900	45600	47100	48500	49600	50600	51400	52200	52800	53200	53600	54000	54300	54600	54900	55200	55500	55900	56200	56600	56900	57100	57400	57700	58100	58500	58800	59200	59500	59800	60100	60400	60500	60600	60700	60700	60800	60700	60700	60700	60700	60800	60800	60700	60700	60600	60700	60700	60600	60500	60400	60100	59800	59500	59000	58400	57700	57100	56400	55600	55200	55100	55100	55200	55500	56000	56600	57600	58700	60000	61400	62900	64400	66000	67500	69100	70500	71700	72700	73400	73800	74000	74100	74100	74000	73700	73300	72700	72100	71600	71200	71000	71000	71200	71600	72100	72400	72800	73100	73400	73900	74500	75200	75900	76300	76700	77000	77200	77500	77800	78100	78200	78300	78400	78500	78800	79100	79400	79600	79700	79700	79600	79600	79500	79400	79200	78900	78800	78600	78500	78400	78300	78400	78400	78400	78400	78300	78100	78100	78200	78300	78400	78600	78900	79200	79300	79500	79800	80000	80000	79700	79100	78500	77600	76400	75100	73900	72900	72000	71300	70900	70700	70500	70600	70800	71200	71700	72100	72400	72700	72900	73100	73700	74400	74600	74800	75000	75000	75000	75300	75300	75100	74900	74500	74000	73500	73200	72900	72500	72100	71900	71500	71100	71200	71100	70900	70700	70600	70600	70100	69500	69300	69500	69700	69900	69800	69800	69800	69700	69500	69300	69100	69300	69700	70000	70400	70800	71200	71700	72200	72600	73100	73500	73900	74500	75100	75600	76000	76500	77100	78000	79000	79600	79900	80200	80300	80400	80300	80100	79900	80000	80400	81000	81800	82600	82900	83500	84700	85600	85800	85400	85300	85600	85500	84700	84100	84000	84400	84900	85600
2219	Columbus County	NC		37	047	819	47200	47500	47700	47800	48000	48200	48300	48400	48500	48700	48900	49100	49400	49900	50400	51000	51800	52800	53900	55200	56800	58400	60000	61400	62600	63400	64100	64500	64800	65000	65100	65200	65300	65500	65700	66100	66600	67200	67900	68600	69300	69900	70500	70900	71200	71500	71600	71600	71500	71300	71100	70900	70800	70600	70600	70600	70700	71000	71300	71600	71900	72100	72400	72400	72400	72200	72000	71800	71500	71300	71100	70900	70900	70900	71000	71100	71100	71200	71300	71500	71700	71700	71700	71500	71400	71200	71100	71000	70900	70800	70700	70600	70400	70200	70100	70100	70200	70500	70800	71200	71700	72400	73200	74100	75300	76600	77900	79100	80300	81400	82400	83400	84400	85200	85900	86600	87100	87600	87900	88300	88700	89200	89700	90500	91400	92400	93600	94700	95900	96900	97800	98700	99700	100500	101200	101800	102200	102400	102500	102500	102600	102400	102000	101600	101300	100900	100500	99900	99400	98800	98200	97700	97400	97000	96500	96100	95800	95300	94700	94200	93700	93300	92900	92600	92200	91900	91900	92000	91700	91300	90900	90600	90200	89500	88900	88100	87000	86200	85700	84900	84100	83700	83900	84100	84600	85400	85900	85800	85700	86100	86300	86400	86600	86800	86800	86600	86300	86100	85900	85700	85500	85300	85100	84700	84300	84200	84100	83600	83000	82500	82400	82700	83200	83500	83600	83700	84000	84100	84000	84500	85100	85400	85700	86500	87200	87600	88100	88700	89100	89300	89400	89500	89400	89300	89300	89300	89500	89800	90200	90400	90500	90700	91200	91400	91500	91800	92200	92400	92900	93700	95100	96500	97300	97800	98100	98200	98300	98600	98300	97700	96600	95200	93700	93100	93600	94300	94100	94100	94700	95100	95500	96200	96900	96900	96700	96700	96900	97400	98300	99300	99800
86	Lee County	NC	Sanford	37	105	821	62900	63100	63400	63600	63800	64100	64300	64600	65000	65400	65800	66300	66900	67400	67900	68500	69200	69800	70600	71600	72700	74000	75300	76600	77700	78600	79200	79500	79500	79300	79000	78600	78000	77400	76800	76400	76000	75800	75900	76100	76400	76700	77000	77300	77500	77900	78300	78800	79300	80000	80600	81100	81600	82000	82400	82600	82600	82600	82400	82300	82200	82200	82400	82600	82800	83200	83500	83800	84100	84300	84500	84700	85000	85300	85500	85600	85700	85800	85800	85900	86000	86100	86200	86400	86700	87000	87400	87700	87900	88000	88200	88200	88200	88100	87900	87800	87800	88000	88300	88800	89400	90200	91200	92900	95100	97700	100000	101600	102300	102200	101700	101500	101800	102300	103000	103600	104200	104600	104900	105300	105800	106700	107800	108900	109900	110700	111400	111800	112100	112400	112900	113600	114500	115500	116200	116500	116400	115900	115200	114100	112800	111500	110600	110000	109700	109600	109600	109700	109900	110000	110000	110100	110300	110600	110700	110900	111100	111200	111100	110800	110400	110000	109600	109400	109100	108900	109100	109200	108700	108100	107800	107800	108200	108600	108800	109000	109200	109500	109400	109100	108800	108900	108800	108300	107300	106200	105600	105500	105300	104800	104000	103500	103600	103800	103800	103900	103900	104100	104500	104400	104200	104000	103800	103400	102900	102300	101600	101200	101200	101200	101200	101000	100500	100200	100300	100600	100900	101100	101200	101200	101300	101200	101100	101100	101300	101300	101200	101500	101600	101600	101600	102100	102900	103500	103800	104200	104800	105600	106500	107300	107900	108500	109100	109500	109600	109300	108900	108800	108700	109000	110000	111000	111700	112400	113000	113700	114600	115800	116500	116700	117200	117700	117600	117400	118000	118800	119600	119900	119600	120300	122500	125000	126600	127600	127800	127500	127200	127200	128000	129200	130000
2687	Edgecombe County	NC	Rocky Mount	37	065	831	39000	39200	39400	39500	39600	39700	39800	39800	40000	40100	40400	40600	40900	41300	41600	42000	42400	42800	43300	43800	44400	45100	45600	46200	46500	46700	46700	46700	46400	46000	45500	44900	44200	43600	42900	42300	41800	41500	41300	41300	41500	41700	42000	42200	42400	42700	42800	42900	42900	43000	43200	43400	43700	44100	44500	44900	45200	45600	45900	46100	46200	46300	46300	46300	46200	46200	46200	46200	46200	46300	46500	46700	47000	47400	47700	48000	48200	48500	48600	48800	48900	49000	49100	49100	49200	49200	49200	49100	49000	49000	49000	49100	49200	49200	49300	49400	49700	49900	50100	50300	50600	50900	51200	51600	52100	52700	53300	53900	54500	55000	55600	56100	56700	57200	57600	58000	58400	58700	59000	59300	59600	60000	60400	60900	61300	61700	62000	62200	62300	62400	62300	62100	62000	61700	61400	61100	60800	60400	60100	59800	59500	59300	59100	59000	59000	58800	58600	58400	58200	58200	58200	58200	58200	58300	58200	58300	58500	58500	58500	58300	58100	57700	57300	56900	56600	56400	56400	56000	55200	54500	54300	54100	54100	54000	53700	53200	53000	53000	52700	52100	51800	51800	51900	52000	52100	52100	52200	52200	51900	51600	51600	51800	51900	51900	51700	51500	51500	51700	52000	52100	52200	52100	52100	52200	52300	52400	52400	52200	52000	52100	52200	52200	52300	52400	52300	52200	52000	51900	52000	52000	51600	51100	51000	51300	51300	50900	50300	50000	49900	49600	49100	48900	48700	48200	48000	48200	48500	48600	48600	48400	48200	47900	47600	47500	47500	47400	47200	47000	46700	46500	46500	46800	46900	46800	46400	45900	45700	45700	45300	44800	44300	44300	44900	45700	46300	47000	47000	47000	47600	48500	48900	49000	49500	49800	49800	49900	50200	51000	52800	54500	55200
1743	Halifax County	NC	Roanoke Rapids	37	083	852	48500	48600	48700	48800	48800	48800	48900	48900	49000	49100	49300	49500	49900	50400	51100	51800	52600	53400	54200	55000	55800	56500	57100	57500	57600	57600	57500	57300	57000	56800	56600	56500	56600	56600	56800	57000	57300	57600	57900	58200	58400	58600	58800	59100	59200	59400	59600	59800	60000	60200	60500	60800	61100	61400	61700	62000	62300	62500	62700	62800	62900	63000	63100	63100	63100	63200	63300	63400	63500	63600	63800	64100	64300	64500	64800	65000	65200	65300	65400	65500	65700	65900	66100	66300	66400	66500	66500	66600	66600	66600	66500	66500	66600	66700	66900	67200	67600	67900	68100	68300	68500	68800	69000	69200	69400	69600	69600	69700	69800	69900	70200	70700	71200	71700	72300	72700	73100	73400	73800	74300	74800	75500	76200	76900	77500	78100	78800	79400	80100	80600	81000	81400	81700	81800	81700	81600	81400	81200	81000	80700	80500	80100	79700	79200	78700	78200	77700	77300	77100	76800	76400	76200	75900	75700	75500	75300	75100	74900	74500	74100	73700	73400	73100	72700	72200	72000	72100	72000	71500	71200	71200	71000	70500	70100	69900	69600	69000	68500	68100	67500	67300	67400	67500	67200	66900	66800	66600	66300	65900	65500	65000	64600	64300	64100	64000	63800	64000	64100	64000	64000	64400	64400	64400	64300	64200	63900	64000	64100	64000	63900	64000	64200	64500	64800	65200	65500	65800	66000	66200	66300	66400	66400	66500	66600	67000	67300	67300	67400	67600	67500	67200	67100	66800	66500	66500	66500	66600	66700	66500	66300	66400	66400	66300	66500	66800	67300	67700	68000	68200	68400	69100	70000	70900	71600	72100	72500	72600	72600	72500	72100	71500	71400	71800	72300	72900	73600	74100	74600	75800	76800	77600	78400	79100	79700	80300	80300	79800	79600	79800	80400	81000
1313	Pender County	NC	Wilmington	37	141	885	80500	79800	79300	79200	79600	80300	81400	82700	84100	85700	87500	89400	91200	92800	94100	95100	95700	95900	95800	95500	94800	94200	94100	94300	94600	94700	94800	95000	95300	95800	96500	97300	97900	98400	99200	100400	101500	102700	104100	105500	107000	108400	109800	111200	112600	114500	117100	120300	123800	127500	131200	134400	137100	139100	140600	142100	143800	146100	149200	152400	155100	156800	157500	157100	155900	154100	152000	149400	146400	143600	141000	138200	135100	132400	130300	129300	129300	130300	132100	135500	139500	142000	142800	144000	146400	150200	154900	159800	164000	167300	169400	169900	168800	166600	164000	161300	159100	157800	157100	157200	157700	158900	160600	162600	165200	168600	172300	175500	177800	179100	180000	181200	183100	185700	188800	192200	196000	200200	205000	210000	214900	219200	222800	225700	227800	229400	230600	231000	230700	230100	229100	227900	226700	225400	224100	223000	222200	221900	221800	221800	222100	222900	223900	224600	224800	224100	222600	220500	218100	215900	213800	211500	209300	207300	205900	204700	203400	201700	199700	197900	196600	195900	195300	194700	194100	193800	194000	194400	194800	194300	194000	194600	194300	191300	188200	186800	186400	185900	184800	183600	182800	182600	182200	181300	180800	181200	181600	181500	181100	180700	180200	179600	179600	180100	180200	179900	180000	180400	180700	181000	181000	180800	180400	180400	180200	181300	183800	186200	187500	189200	191400	192900	193200	192500	191100	189200	188300	189100	191400	193500	194600	194400	192900	191100	191000	193700	198700	204100	207500	207500	204800	202100	200700	200200	200100	200100	200000	200100	201500	203300	204800	205200	205100	204900	205300	206300	208100	210000	212200	213100	212200	211000	211000	210900	210100	209700	209700	210200	210100	211100	212900	214100	214700	215600	216300	218300	221500	224700	227500	230500	233700	236200	237600	238100	238000	237500	237100	236300	236500	237700	238600
2073	Watauga County	NC	Boone	37	189	897	84500	85200	85800	86500	87100	87600	88100	88500	89200	90000	90700	91400	92200	93100	93900	94800	95700	96800	98000	99500	101300	103400	105500	107400	109300	111200	113000	114800	116700	118400	120000	121400	122700	124000	125100	126000	126800	127500	128200	128900	129600	130200	130900	131700	132700	133900	135000	136000	137000	137900	138600	139200	139700	140100	140600	141100	141900	142800	143900	145100	146200	147300	148200	149000	149600	149900	150100	150100	150300	150600	151000	151500	152200	152900	153800	154600	155200	155700	156100	156600	157200	157800	158300	159000	159700	160300	161000	161500	161900	162100	162400	162800	163500	164400	165600	167000	168500	170300	172400	174700	177100	179500	182000	184600	187600	190800	193900	196800	199300	201300	203000	204900	207500	211500	216700	222300	227200	230700	232800	233900	234600	235300	236300	237900	239900	242000	244100	246400	249000	251700	254400	257400	260700	263900	266900	269800	272000	273200	272800	270300	265300	259200	253900	250600	248500	246900	245400	243900	242300	240500	238900	237800	237000	235900	235100	235300	235600	235000	234000	232700	231400	230100	229100	228700	228000	227000	226900	227800	228300	228100	228000	227500	226500	225400	224400	222800	220300	217000	214900	214300	213900	213300	212600	211600	210900	210300	209400	207700	209600	217200	221300	216300	210100	207400	206100	205400	205200	205300	205600	206100	206200	205500	205100	206000	207300	208100	208500	208800	209100	208900	208700	209300	209700	209300	209300	210300	211300	211700	211700	211700	211400	210800	210600	211700	213100	212700	212300	213100	214500	215100	215100	215100	215500	215500	215700	216900	218000	218000	218200	219600	221100	222000	222900	223600	223700	223300	223300	224100	224700	225000	226300	228800	231500	233600	235200	236800	238900	241800	241100	235400	229300	226200	225100	226000	228100	230300	231800	233300	234600	238500	245600	252400	255900	258300	260200	260400	258700	257700	259100	261100	262600
1401	Stokes County	NC	Winston-Salem	37	169	943	40200	40800	41600	42400	43200	44100	44900	45700	46500	47300	48100	49000	49900	50900	52100	53400	55000	56800	58700	61000	63500	66300	68900	71400	73600	75400	76900	78000	78800	79400	79900	80200	80600	81000	81300	81700	82000	82300	82700	83000	83300	83500	83800	84100	84400	84800	85300	85900	86500	87200	87900	88600	89200	89800	90400	90900	91400	91800	92200	92600	92900	93200	93400	93600	93700	93800	93800	93900	93900	93900	94000	94200	94400	94800	95300	95900	96600	97400	98200	99100	100000	101000	101800	102600	103300	103800	104100	104200	104000	103600	103100	102600	101900	101300	100700	100200	99800	99500	99400	99600	99800	100200	100700	101500	102400	103400	104500	105500	106500	107400	108300	109200	110000	110800	111600	112300	113100	113700	114200	114800	115300	115700	116200	116700	117100	117500	117900	118300	118700	119200	119600	120100	120500	120900	121100	121400	121800	122300	122700	123200	123600	123900	124100	124300	124200	124000	123500	123200	123000	122700	122400	122200	121900	121800	121700	121600	121400	121000	120600	120200	120000	119700	119500	119400	119400	119100	119200	119400	119400	119300	119500	119400	119100	118900	118700	118200	117500	116900	115900	114600	114000	113900	113900	114100	114400	114700	114800	114700	114600	114700	114400	114200	114400	115000	115500	115800	115800	115600	115500	115300	115100	114900	115000	115200	115300	115200	115100	115100	115300	115300	115400	116000	116500	116900	117500	118300	118800	119100	119100	119000	119100	119300	119300	119600	120000	120300	120400	120500	120400	120200	120200	120400	120500	120400	120500	121000	121800	122400	122700	123200	124100	125000	125700	126300	126600	126400	126200	126400	126800	127400	128400	129700	130700	131800	133100	134500	135800	137200	138000	138300	138600	139400	140400	141300	141600	141100	140600	140100	140600	143600	147500	150100	151500	152400	152900	152900	153400	154500	155600	156900	158100
181	Hoke County	NC	Fayetteville	37	093	950	83300	84000	84400	84700	84800	84900	85100	85300	85700	86600	87600	88300	88600	88400	87800	87000	86200	85400	84800	84100	83800	84400	85500	86500	87400	87800	88000	87800	87700	87500	87500	87300	87300	88000	89200	90100	90400	90200	89600	89000	88700	88700	89100	89600	90500	92100	94000	95500	96600	96800	96500	95700	94800	93900	93100	92100	91400	91400	92100	92600	92500	91800	90900	90000	89300	88900	88800	88600	88600	89700	91700	93600	94900	95500	95700	95900	96300	97000	97600	100900	105000	104900	100500	97400	96500	98300	101800	106000	109800	112900	114800	114600	111900	107900	103600	100000	98700	100200	103500	107500	111500	115100	118000	119900	120900	122400	124400	125600	125900	125500	125000	124800	125000	125400	126000	126500	127400	129500	132500	135400	137100	137600	137400	136800	136300	136200	136600	137300	138600	140700	143500	145900	147000	147100	146600	145500	144300	143300	142700	142500	142800	143700	145200	146200	146100	145700	145300	144800	144500	144200	144200	144500	145000	145800	147200	148400	148600	148500	148400	147600	146500	145500	144500	143600	144500	145500	144700	146000	150500	152900	152300	151900	151300	151100	151700	152200	151600	151000	150600	150100	149700	149800	149700	149300	149400	150600	151700	151700	150800	150100	149700	148700	147400	147000	147900	149800	151300	151100	150500	151000	151500	151200	150400	149500	149300	150300	151300	151200	150700	150400	150000	150000	149900	149900	150700	151600	151100	150100	149900	150300	151100	151100	149600	147500	146700	147100	148000	148500	148500	148300	148000	147500	147200	147100	147000	146400	145400	145000	145900	147100	147700	147900	148200	148300	148600	149000	148700	147900	147000	146700	147600	148800	149500	149700	149700	150100	150700	150400	151300	155300	160300	161400	159000	155800	153900	152600	152200	152400	152200	154800	160800	166600	169300	171200	172700	174000	175300	176400	177300	177800	178300
781	Vance County	NC	Henderson	37	181	977	61400	61700	62000	62300	62600	62900	63300	63600	64000	64400	64700	65100	65600	66000	66300	66600	66900	67200	67300	67500	67600	67600	67600	67600	67600	67600	67500	67500	67500	67600	67800	68100	68400	68700	69000	69400	69800	70200	70600	71000	71500	72000	72600	73200	73900	74600	75300	76000	76700	77400	78100	78700	79400	80100	80700	81300	82000	82600	83300	83900	84500	85200	85700	86100	86400	86700	86900	87000	87200	87300	87400	87500	87700	87900	88000	88200	88300	88300	88400	88400	88500	88600	88800	88900	89000	89200	89500	90000	90400	90900	91200	91500	91600	91600	91700	91800	92000	92100	92300	92300	92300	92100	92000	92100	92500	93100	93700	94000	94300	94400	94600	94900	95600	96500	97600	98700	99700	100700	101600	102600	103600	104600	105400	106000	106500	106800	107000	107100	107100	107000	106600	106200	105800	105300	104600	104000	103500	103000	102500	102100	101600	101200	100600	100100	99800	99600	99400	99200	99100	99000	98900	98800	98800	98800	98600	98500	98600	98500	98300	97900	97400	97000	96400	95900	95300	94100	94000	93900	92700	91100	90600	90000	88800	87500	86500	85300	84100	83300	82500	81700	81000	80700	80500	80600	81000	81500	82000	82300	82500	82700	82800	82600	82700	82900	82900	82600	82200	81700	81000	80200	79400	78600	77900	77300	76900	76600	76100	75700	75700	75700	75900	76600	77700	78600	79300	80100	80900	81400	82000	82500	82500	82200	82100	82100	82100	81900	81400	81000	80800	80400	79400	78300	77700	77400	77100	76900	76600	76600	76900	77400	77700	77700	77900	78100	78300	78600	79200	79700	79900	80300	80800	81500	82200	82600	82800	83300	83800	84500	84700	84400	84400	84800	84900	84800	84700	85100	85500	85800	86800	87800	88100	88400	88700	88500	88300	88000	87600	88300	89800	91300	92200
2421	McDowell County	NC	Marion	37	111	985																						44000	46000	48000	49800	51400	52700	53800	54700	55300	55800	56000	56200	56200	56200	56100	55900	55800	55800	55800	55800	55800	55900	55900	55900	56000	56000	56100	56100	56100	56000	55800	55600	55300	55000	54700	54400	54200	54000	53900	53900	54000	54000	54100	54200	54400	54500	54600	54700	54800	54800	54900	54900	54800	54800	54600	54300	54100	53800	53600	53300	53200	53300	53400	53600	53800	54200	54700	55400	56100	57000	58000	59000	60000	60800	61600	62400	63500	64800	66300	68000	69800	71700	73900	76600	79700	82800	86000	89000	91400	93300	94600	95300	95600	95500	95000	94400	93600	92900	92400	92100	92100	92300	93000	94100	95500	97200	99100	101200	103200	105100	107000	109000	110800	112200	113200	113800	114100	114100	113900	113300	112400	111200	110100	109100	108000	107000	106300	106100	106100	106100	106200	106400	106500	106400	106500	106800	107000	106900	106600	106100	105700	105300	105100	104600	104200	104600	104400	103100	101900	101300	100800	100100	99100	98000	96700	95700	95000	94000	93000	92600	92500	92400	92400	92700	93100	93600	93800	93700	93900	94200	94300	94600	95300	96100	97100	98000	98500	98800	99100	99600	100000	100300	100800	101300	101600	101800	101800	101500	101200	101100	101200	101500	101700	101900	102100	102100	102300	102500	102200	101900	102100	102300	102800	103400	103900	104100	104400	104900	105600	106000	105900	106000	106400	106800	107200	107800	108300	108800	109600	110500	111700	112600	112300	111800	112500	113800	114800	115500	116200	117200	118500	119800	121000	122100	123400	124100	124600	124800	125000	125100	125700	126300	127200	127700	126900	126800	129500	133200	135300	136500	137700	138700	139200	139200	138500	137700	136200	134600	134200	134500
