RegionName	RegionID	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08	2019-09	2019-10	2019-11
Granville County	2708	NC	Oxford	37	077	809	162256.0	162131.5	162086.333333333	161820.333333333	161486.0	161068.0	160724.333333333	160422.0	160154.333333333	159890.666666667	158691.666666667	157418.666666667	156223.666666667	155861.333333333	155382.0	154654.666666667	153800.666666667	152912.333333333	151969.333333333	151087.666666667	150051.0	149093.333333333	148297.0	147660.333333333	146987.333333333	146256.333333333	145724.666666667	145403.0	145116.666666667	144844.0	144508.333333333	143825.0	143183.333333333	142484.333333333	142138.666666667	141559.0	140862.333333333	140099.666666667	139454.666666667	138838.666666667	138404.0	138043.333333333	137843.0	137718.333333333	137584.0	137243.0	136905.333333333	136443.666666667	136121.0	135702.0	135382.333333333	135247.333333333	135086.666666667	135071.333333333	135058.666666667	135141.333333333	135145.0	135177.333333333	135370.666666667	135622.666666667	135880.0	135762.0	135636.0	135436.333333333	135418.0	135372.666666667	135335.0	135306.666666667	135257.333333333	135324.333333333	135538.666666667	135891.0	136242.333333333	136507.333333333	136712.666666667	136917.0	137170.333333333	137498.0	137896.0	138360.333333333	138863.666666667	139353.0	139889.333333333	140324.666666667	140828.0	141244.0	141754.333333333	142192.666666667	142653.333333333	143073.333333333	143518.666666667	143929.0	144375.666666667	144867.0	145502.666666667	146135.666666667	146760.666666667	147344.666666667	147996.333333333	148678.666666667	149406.666666667	150017.333333333	150516.666666667	150966.0	151578.666666667	152303.333333333	152983.0	153755.333333333	154482.666666667	155314.666666667	155923.666666667	156664.666666667	157332.333333333	158026.0	158697.666666667	159441.666666667	160205.0	160988.666666667	161888.666666667	163024.333333333	164327.666666667	165655.333333333	166802.666666667	167763.0	168454.0	169163.666666667	169912.333333333	170817.0	171746.333333333	172670.666666667	173655.0	174614.333333333	175444.666666667	176120.666666667	176763.0	177538.666666667	178367.333333333	179250.666666667	180110.666666667	180922.333333333	181679.0	182373.666666667	182792.666666667
Lenoir County	1147	NC	Kinston	37	107	813	85063.0	84886.5	84800.3333333333	84584.0	84447.3333333333	84257.6666666667	84104.3333333333	83919.0	83757.3333333333	83487.0	83206.3333333333	82877.3333333333	82657.0	82326.3333333333	82003.0	81571.6666666667	81182.6666666667	80728.0	80229.6666666667	79752.6666666667	79270.6666666667	78850.3333333333	78476.3333333333	78133.3333333333	77823.0	77563.3333333333	77456.6666666667	77464.6666666667	77385.6666666667	77320.6666666667	77591.6666666667	77896.6666666667	78115.6666666667	77926.0	77682.6666666667	77354.3333333333	76897.0	76497.3333333333	76151.6666666667	75812.6666666667	75592.6666666667	75439.3333333333	75381.6666666667	75314.6666666667	75229.0	75240.0	75161.6666666667	75054.0	74880.3333333333	74771.0	74664.6666666667	74572.3333333333	74481.6666666667	74464.6666666667	74426.3333333333	74440.0	74423.3333333333	74475.0	74516.3333333333	74690.0	74870.6666666667	75008.3333333333	75002.3333333333	74957.3333333333	74881.3333333333	74900.6666666667	74923.0	75003.3333333333	75009.3333333333	75095.6666666667	75203.0	75364.0	75543.3333333333	75718.6666666667	75871.6666666667	76025.3333333333	76173.6666666667	76350.3333333333	76479.3333333333	76601.6666666667	76800.6666666667	77022.3333333333	77259.0	77441.6666666667	77617.3333333333	77846.0	78068.3333333333	78276.3333333333	78403.3333333333	78487.6666666667	78544.3333333333	78650.3333333333	78810.3333333333	79013.3333333333	79250.0	79470.0	79738.3333333333	79996.3333333333	80338.6666666667	80689.0	81055.6666666667	81332.0	81486.0	81563.3333333333	81653.6666666667	81869.6666666667	82086.6666666667	82322.0	82444.0	82618.0	82800.0	83003.6666666667	83227.6666666667	83428.3333333333	83705.3333333333	83929.3333333333	84191.6666666667	84475.3333333333	84847.0	85254.3333333333	85723.0	86182.3333333333	86569.6666666667	87053.3333333333	87439.0	87813.3333333333	87890.3333333333	88011.3333333333	88148.6666666667	88351.0	88668.6666666667	89017.0	89403.6666666667	89640.3333333333	89826.6666666667	89971.0	90165.0	90386.6666666667	90629.3333333333	90820.3333333333	91052.6666666667	91245.3333333333	91324.0
Haywood County	1769	NC	Asheville	37	087	816	171247.0	171278.5	171316.0	171234.0	171649.333333333	172075.666666667	172680.333333333	172643.0	172513.0	172212.666666667	171907.666666667	171466.0	170997.0	170355.666666667	169706.0	168946.0	168216.333333333	167401.666666667	166558.666666667	165534.666666667	164193.333333333	162902.666666667	161867.666666667	161241.0	160613.333333333	160073.666666667	159506.666666667	159168.666666667	158799.0	158759.0	158563.333333333	158212.666666667	157642.0	157205.0	156761.0	156209.666666667	155249.0	154450.666666667	153602.333333333	152899.666666667	152221.333333333	151779.0	151499.333333333	151288.333333333	151101.666666667	150733.0	150292.0	149697.666666667	149312.0	149002.333333333	148765.0	148594.333333333	148430.333333333	148304.0	148315.666666667	148378.0	148472.333333333	148569.666666667	148725.666666667	148938.666666667	149026.666666667	148949.666666667	148865.666666667	148858.666666667	148862.666666667	148876.333333333	148947.666666667	149111.0	149206.0	149355.666666667	149651.666666667	150100.333333333	150257.0	150370.666666667	150476.666666667	150860.666666667	151226.0	151669.666666667	152130.333333333	152708.333333333	153282.0	153939.666666667	154548.0	155161.0	155804.333333333	156498.0	157148.0	157697.666666667	158157.333333333	158604.666666667	159044.333333333	159450.0	159809.666666667	160191.0	160498.0	161015.666666667	161347.333333333	161899.666666667	162459.0	163406.333333333	164358.333333333	164803.666666667	164876.333333333	164863.333333333	165467.0	166183.0	166721.666666667	166460.0	166666.666666667	167392.666666667	169291.0	170735.666666667	172381.666666667	173653.333333333	174943.666666667	176760.666666667	178897.333333333	181312.333333333	183343.333333333	185472.666666667	188107.333333333	190092.666666667	191325.666666667	191981.666666667	192271.333333333	193119.666666667	193823.333333333	194809.666666667	195121.333333333	195829.666666667	196565.333333333	197948.0	198935.333333333	200246.333333333	201271.333333333	202587.666666667	203630.666666667	204443.666666667	205474.333333333	206599.666666667	208308.0	209267.0	210701.333333333
Duplin County	998	NC		37	061	821	79218.0	78931.5	78506.3333333333	78143.6666666667	78076.0	78054.3333333333	77791.6666666667	77620.6666666667	77536.3333333333	77379.3333333333	76986.3333333333	76784.0	76711.6666666667	76581.0	76249.3333333333	75409.6666666667	74627.6666666667	73944.6666666667	73835.6666666667	73639.6666666667	73553.0	73316.0	73136.6666666667	72855.3333333333	72648.3333333333	72446.0	72221.3333333333	72227.6666666667	72145.0	72231.6666666667	71767.3333333333	71375.6666666667	70988.6666666667	70980.0	70892.0	70595.0	70248.0	69893.0	69719.0	69404.0	69257.0	69065.6666666667	68923.0	68581.6666666667	68258.0	67868.6666666667	67728.3333333333	67593.6666666667	67707.3333333333	67861.3333333333	68027.3333333333	68130.6666666667	68010.3333333333	67915.3333333333	67838.3333333333	67946.0	68124.3333333333	68100.0	68151.0	68068.6666666667	68039.0	67759.0	67503.6666666667	67337.6666666667	67418.3333333333	67529.3333333333	67974.6666666667	68112.6666666667	68261.6666666667	68100.3333333333	68202.6666666667	68315.6666666667	68781.0	69147.0	69521.6666666667	69639.6666666667	69533.0	69500.3333333333	69452.0	69686.0	69905.0	70455.0	71004.0	71530.3333333333	71646.3333333333	71764.3333333333	71999.3333333333	72332.6666666667	72700.0	72805.3333333333	72749.0	72854.3333333333	72802.3333333333	73043.6666666667	73199.6666666667	73647.0	73893.3333333333	74232.0	74703.6666666667	75364.6666666667	75900.6666666667	76228.0	76433.0	76755.3333333333	77053.6666666667	77416.0	77523.6666666667	77729.3333333333	77741.0	77975.0	78175.0	78500.0	78840.0	79250.0	79830.6666666667	80167.3333333333	80466.0	80546.0	80813.0	81177.3333333333	81614.6666666667	82285.3333333333	82859.3333333333	83473.6666666667	83768.6666666667	84164.3333333333	84517.3333333333	84978.3333333333	85466.3333333333	85987.0	86487.6666666667	86861.0	87174.6666666667	87249.3333333333	87424.0	87594.6666666667	88017.3333333333	88415.3333333333	88836.0	89095.6666666667	89284.6666666667	89428.6666666667	89346.6666666667
Columbus County	2219	NC		37	047	826	90965.0	90932.5	91295.3333333333	91500.0	91810.6666666667	91634.3333333333	91574.0	91525.0	91804.3333333333	91913.3333333333	91867.3333333333	91428.0	91215.0	90876.0	90490.0	90053.0	89556.3333333333	89344.6666666667	88994.6666666667	88554.0	87909.0	87404.6666666667	87145.6666666667	87076.6666666667	86969.0	86814.6666666667	86434.6666666667	86009.6666666667	85665.0	85515.6666666667	85436.6666666667	85356.3333333333	85263.6666666667	85096.3333333333	84845.6666666667	84439.0	84173.0	83847.0	83624.6666666667	83131.0	82785.6666666667	82454.3333333333	82273.0	82184.6666666667	82230.3333333333	82203.6666666667	82014.0	81637.3333333333	81244.6666666667	80918.6666666667	80566.0	80386.6666666667	80191.6666666667	80116.3333333333	80088.6666666667	80113.0	80094.0	80034.3333333333	79975.3333333333	79939.6666666667	79994.3333333333	79934.6666666667	79920.0	79874.6666666667	79986.3333333333	80062.3333333333	79992.3333333333	79986.6666666667	80009.6666666667	80150.3333333333	80255.3333333333	80335.0	80424.6666666667	80453.0	80539.0	80656.3333333333	80933.3333333333	81137.0	81410.3333333333	81664.6666666667	81922.0	82173.0	82341.3333333333	82625.0	82702.6666666667	82856.3333333333	82920.6666666667	83385.3333333333	83834.6666666667	84431.0	84869.3333333333	85077.3333333333	85098.6666666667	85140.6666666667	85178.3333333333	85328.0	85503.3333333333	85939.6666666667	86641.0	87120.3333333333	87696.6666666667	87900.6666666667	88147.6666666667	88080.3333333333	88003.3333333333	87992.0	88059.6666666667	88336.3333333333	88478.3333333333	88965.0	89371.6666666667	89908.0	90204.0	90464.3333333333	90727.0	91137.6666666667	91388.6666666667	91751.6666666667	92048.0	92666.0	93176.3333333333	93853.6666666667	94228.3333333333	94728.6666666667	94818.0	95153.6666666667	95310.3333333333	95502.3333333333	95646.6666666667	95832.0	96026.0	96088.0	96065.6666666667	96264.3333333333	96558.0	96879.6666666667	97064.6666666667	97148.6666666667	97266.6666666667	97546.0	97938.0	98126.0	98593.3333333333
Lee County	86	NC	Sanford	37	105	828	132114.0	132031.0	132044.0	131883.333333333	131673.0	131326.0	131085.666666667	130815.0	130540.66666666699	130300.66666666699	130118.66666666699	129976.66666666699	129762.0	129444.33333333301	129030.0	128431.0	127736.0	126987.66666666699	126237.33333333301	125525.33333333301	124702.33333333301	123965.0	123362.66666666699	122893.0	122494.0	122107.33333333301	121806.0	121546.33333333301	121280.33333333301	121132.0	120396.0	119624.66666666699	118799.0	118562.33333333301	118278.66666666699	117875.66666666699	117276.0	116708.0	116170.33333333301	115658.66666666699	115303.33333333301	114999.33333333301	115145.0	115204.0	115324.33333333301	115014.0	114712.0	114321.66666666699	114027.33333333301	113789.0	113578.0	113465.33333333301	113381.0	113343.0	113353.0	113319.0	113281.66666666699	113305.0	113370.33333333301	113491.33333333301	113531.66666666699	113498.33333333301	113460.0	113449.66666666699	113504.0	113577.33333333301	113681.0	113841.33333333301	113948.0	114090.0	114262.33333333301	114541.66666666699	114738.66666666699	114899.0	114968.0	115064.0	115191.0	115422.66666666699	115775.33333333301	116126.33333333301	116445.33333333301	116769.66666666699	117086.33333333301	117436.0	117680.0	117937.66666666699	118181.66666666699	118458.66666666699	118708.33333333301	118978.0	119254.33333333301	119560.0	119848.33333333301	120171.33333333301	120477.0	120814.33333333301	121214.0	121681.33333333301	122224.66666666699	122700.33333333301	123220.33333333301	123597.66666666699	124000.33333333301	124276.0	124604.66666666699	125011.33333333301	125476.33333333301	125960.0	126440.66666666699	126950.0	127465.0	128000.0	128564.33333333301	129046.0	129548.66666666699	129992.0	130552.33333333301	131008.0	131648.666666667	132345.666666667	133078.666666667	133852.666666667	134622.666666667	135521.333333333	136168.0	136828.666666667	137129.333333333	137620.0	138078.333333333	138880.333333333	139554.0	140195.666666667	140760.333333333	141366.0	141992.0	142624.333333333	143249.0	143805.666666667	144371.333333333	144976.0	145608.666666667	145379.333333333	144737.333333333
Edgecombe County	2687	NC	Rocky Mount	37	065	837	60722.0	60594.0	60462.3333333333	60239.6666666667	60060.6666666667	59905.0	59794.0	59733.6666666667	59657.3333333333	59522.0	59180.0	58678.3333333333	58327.0	58059.6666666667	58002.3333333333	57691.0	57343.3333333333	57024.3333333333	56704.0	56417.3333333333	56031.3333333333	55774.0	55633.0	55547.3333333333	55403.3333333333	55238.0	55046.0	54876.3333333333	54636.0	54351.0	54147.3333333333	54000.6666666667	53871.3333333333	53942.6666666667	53965.0	54016.6666666667	53679.6666666667	53340.3333333333	52995.3333333333	52711.3333333333	52508.6666666667	52376.0	52359.6666666667	52311.3333333333	52308.3333333333	52169.6666666667	52067.6666666667	51851.3333333333	51723.6666666667	51551.0	51397.6666666667	51324.0	51276.6666666667	51289.6666666667	51280.0	51260.0	51309.3333333333	51333.0	51438.0	51431.0	51443.6666666667	51379.6666666667	51433.0	51498.3333333333	51631.6666666667	51731.6666666667	51817.0	51888.0	51905.3333333333	51935.3333333333	51997.6666666667	52152.3333333333	52337.3333333333	52502.0	52544.0	52633.0	52713.3333333333	52803.0	52802.6666666667	52844.6666666667	52961.0	53095.0	53269.6666666667	53427.3333333333	53583.0	53607.0	53609.0	53592.3333333333	53568.3333333333	53631.3333333333	53626.3333333333	53585.0	53475.6666666667	53463.0	53559.6666666667	53627.3333333333	53691.3333333333	53729.0	53782.6666666667	53802.6666666667	53881.6666666667	53917.0	53964.3333333333	53894.6666666667	53837.6666666667	53790.6666666667	53723.0	53743.0	53763.0	53879.3333333333	53988.0	54206.6666666667	54326.0	54432.6666666667	54486.6666666667	54601.6666666667	54635.6666666667	54564.0	54524.6666666667	54660.6666666667	54901.3333333333	55318.6666666667	55676.6666666667	55957.6666666667	56017.6666666667	56008.3333333333	56034.3333333333	56133.3333333333	56320.3333333333	56584.6666666667	56823.0	57084.0	57343.6666666667	57556.0	57694.6666666667	57852.6666666667	58187.6666666667	58453.0	58700.6666666667	58851.3333333333	58991.3333333333	58881.3333333333	58576.3333333333
Halifax County	1743	NC	Roanoke Rapids	37	083	859	69180.0	69246.0	69268.3333333333	69222.3333333333	69045.3333333333	68764.3333333333	68691.0	68677.6666666667	68707.6666666667	68559.0	68314.3333333333	68046.6666666667	67603.6666666667	67126.3333333333	66706.3333333333	66401.3333333333	66111.3333333333	65739.0	65380.0	65108.6666666667	64820.6666666667	64505.3333333333	64255.6666666667	63980.6666666667	63744.6666666667	63414.6666666667	63161.3333333333	62954.0	62804.3333333333	62759.6666666667	62683.0	62526.3333333333	62340.6666666667	62144.0	61999.6666666667	61683.3333333333	61356.0	60998.3333333333	60677.3333333333	60308.0	60003.6666666667	59949.0	60007.6666666667	60125.3333333333	59967.0	59693.6666666667	59367.3333333333	59109.3333333333	59012.3333333333	58851.6666666667	58767.6666666667	58684.6666666667	58605.6666666667	58553.3333333333	58515.6666666667	58597.6666666667	58825.3333333333	59053.6666666667	59220.0	59216.3333333333	59189.6666666667	59180.3333333333	59164.0	59104.6666666667	59034.3333333333	58929.0	58881.0	58834.6666666667	58720.6666666667	58708.0	58751.6666666667	58897.0	58898.6666666667	58869.0	58876.6666666667	58963.0	59137.3333333333	59361.6666666667	59571.6666666667	59645.0	59705.6666666667	59822.0	60015.3333333333	60233.0	60424.6666666667	60606.3333333333	60673.3333333333	60740.0	60864.6666666667	60990.0	61089.0	61072.6666666667	61118.0	61144.3333333333	61227.6666666667	61372.6666666667	61593.3333333333	61823.0	62076.6666666667	62154.0	62247.6666666667	62222.6666666667	62260.3333333333	62204.6666666667	62165.3333333333	62145.6666666667	62106.3333333333	62111.6666666667	62219.6666666667	62377.6666666667	62491.6666666667	62573.0	62650.0	62707.3333333333	62701.3333333333	62731.3333333333	62848.3333333333	63089.3333333333	63386.0	63759.3333333333	64070.0	64417.3333333333	64605.3333333333	64918.0	65016.3333333333	65169.3333333333	65105.0	65144.3333333333	65185.6666666667	65300.0	65457.0	65665.3333333333	65881.6666666667	66112.3333333333	66348.0	66601.3333333333	66872.3333333333	66972.3333333333	66954.0	66919.3333333333	66952.3333333333	66954.0	66774.0
Pender County	1313	NC	Wilmington	37	141	893	232351.0	232351.0	232390.666666667	232162.0	231812.666666667	231153.333333333	230784.666666667	230425.666666667	230210.333333333	229790.666666667	229392.666666667	229092.0	228742.666666667	228212.333333333	227310.0	226307.333333333	225165.0	223721.0	222169.0	220521.333333333	219177.333333333	217921.0	216920.666666667	216048.333333333	215223.0	214439.666666667	213814.333333333	213347.333333333	212982.333333333	212594.0	212172.333333333	211589.333333333	211072.333333333	210528.333333333	209857.666666667	208934.666666667	207896.0	206929.0	206140.666666667	205272.333333333	204783.0	204906.0	205195.666666667	205472.0	205302.666666667	204844.0	204323.333333333	203653.333333333	203072.333333333	202486.666666667	201889.666666667	200936.666666667	199905.666666667	199086.666666667	198985.0	199023.666666667	198848.666666667	198877.666666667	198948.333333333	199291.0	199477.333333333	199559.333333333	199541.0	199646.0	199934.666666667	200124.666666667	200260.0	200339.333333333	200551.0	200886.333333333	201227.666666667	201697.333333333	202215.666666667	202706.0	203103.666666667	203613.0	204367.666666667	205119.333333333	205609.333333333	205746.333333333	206118.666666667	206628.666666667	207518.333333333	208267.333333333	208934.0	209610.333333333	210256.333333333	210552.333333333	210641.0	210809.333333333	211094.0	211703.666666667	211807.333333333	212066.333333333	211869.333333333	212447.0	213161.666666667	214288.0	215383.333333333	216490.0	217644.333333333	218510.0	219506.0	220089.333333333	220890.666666667	221475.666666667	222251.333333333	222668.333333333	223356.333333333	224366.333333333	225540.0	227047.0	228169.666666667	229529.333333333	230346.333333333	231484.333333333	232278.666666667	233397.0	233775.333333333	234533.666666667	235757.0	237247.0	238878.333333333	240074.333333333	241594.333333333	242506.666666667	243214.333333333	243514.666666667	244080.0	244675.0	245629.333333333	245821.666666667	245671.0	245023.666666667	244510.333333333	245064.333333333	245211.666666667	245776.333333333	245971.333333333	246866.333333333	247930.333333333	248630.666666667	249541.666666667
Watauga County	2073	NC	Boone	37	189	905	253845.0	253554.0	253657.333333333	253309.0	252982.333333333	252294.333333333	251816.0	251328.333333333	250981.666666667	250839.666666667	250774.333333333	250662.666666667	250499.0	250031.666666667	249269.0	248017.666666667	246454.666666667	244774.0	243117.333333333	241613.666666667	240304.0	239143.0	238336.0	237433.666666667	236596.333333333	235725.333333333	235105.333333333	234530.0	233851.333333333	233098.0	232366.333333333	231952.333333333	231792.0	231740.666666667	231385.666666667	230727.666666667	229709.0	228742.0	227607.666666667	226411.666666667	225474.0	226096.666666667	227199.0	228265.666666667	228024.333333333	227250.666666667	226199.666666667	224990.666666667	224164.666666667	223636.333333333	223451.333333333	223389.333333333	223314.666666667	223033.666666667	222646.333333333	222462.333333333	222503.0	222717.333333333	222925.0	223113.666666667	223102.666666667	222829.333333333	222584.333333333	222512.666666667	222622.666666667	222513.333333333	222286.333333333	221982.333333333	221877.333333333	222104.0	222611.666666667	223194.333333333	223743.333333333	224166.666666667	224616.0	225029.333333333	225485.333333333	225903.333333333	226384.333333333	226868.666666667	227390.333333333	228077.0	228966.666666667	229971.0	230865.333333333	231504.0	232002.333333333	232201.333333333	232611.666666667	233129.0	233755.666666667	234277.333333333	234726.0	235356.0	236053.0	236841.0	237720.333333333	238564.333333333	239306.0	240029.333333333	240697.333333333	241293.0	241571.333333333	241669.0	242064.0	242785.666666667	243767.666666667	244636.0	245251.666666667	245868.333333333	246408.666666667	246931.666666667	247258.333333333	247354.0	247564.0	247740.0	247993.666666667	247971.333333333	248379.0	249128.666666667	250118.333333333	251035.333333333	251932.333333333	253572.0	254850.666666667	255864.333333333	256436.666666667	256981.333333333	257443.0	257492.333333333	257520.0	257738.0	258227.0	259232.0	260415.333333333	262011.0	263928.666666667	265683.666666667	267449.666666667	269126.0	271077.333333333	272744.666666667	273540.0
Stokes County	1401	NC	Winston-Salem	37	169	951	136369.0	136250.0	136218.666666667	136060.0	135853.333333333	135566.0	135316.666666667	134828.333333333	134301.333333333	133722.333333333	133357.0	133122.666666667	132852.333333333	132530.333333333	132083.333333333	131424.666666667	130740.66666666699	129915.0	129211.0	128458.66666666699	127531.33333333301	126634.33333333301	126095.33333333301	125746.66666666699	125318.33333333301	124674.33333333301	124229.0	124024.66666666699	123864.33333333301	123754.66666666699	123605.33333333301	123428.0	123239.33333333301	123295.0	123251.33333333301	123002.66666666699	122310.33333333301	121667.66666666699	120895.66666666699	120300.0	119838.0	119652.0	119522.33333333301	119500.33333333301	119554.66666666699	119359.33333333301	119036.66666666699	118572.66666666699	118318.33333333301	118066.0	117835.66666666699	117765.66666666699	117739.66666666699	117787.33333333301	117761.0	117754.66666666699	117804.0	117848.33333333301	117968.33333333301	118106.33333333301	118280.0	118347.66666666699	118384.33333333301	118432.0	118480.33333333301	118562.66666666699	118624.33333333301	118809.0	118933.0	119101.0	119279.66666666699	119535.33333333301	119771.0	119997.0	120256.66666666699	120556.66666666699	120899.0	121267.33333333301	121660.66666666699	122165.66666666699	122678.66666666699	123226.0	123635.33333333301	124048.33333333301	124471.33333333301	124925.66666666699	125362.33333333301	125725.66666666699	126040.0	126300.0	126602.33333333301	126947.66666666699	127346.0	127732.0	128065.33333333301	128435.66666666699	128881.66666666699	129429.0	130018.33333333301	130515.33333333301	131087.0	131564.666666667	132144.0	132581.0	133067.0	133549.0	134053.0	134579.666666667	135200.666666667	135880.666666667	136540.666666667	137127.666666667	137690.666666667	138191.666666667	138732.333333333	139121.0	139602.666666667	140064.0	140736.0	141463.666666667	142366.0	143350.0	144378.333333333	145341.0	146126.666666667	146884.0	147319.666666667	147855.333333333	148414.333333333	149149.0	149910.666666667	150577.666666667	151251.333333333	151863.666666667	152504.666666667	153097.666666667	153677.333333333	154238.0	154829.0	155538.333333333	156198.333333333	156705.0	156698.666666667
Hoke County	181	NC	Fayetteville	37	093	958	147101.0	147045.0	147113.666666667	147054.666666667	146921.666666667	146648.333333333	146499.666666667	146356.0	146236.333333333	146054.333333333	145877.666666667	145702.333333333	145460.0	145185.333333333	144773.666666667	144278.0	143658.333333333	142975.0	142218.0	141452.0	140634.333333333	139948.0	139466.333333333	139024.333333333	138537.666666667	138019.333333333	137673.0	137522.333333333	137370.666666667	137340.333333333	137235.666666667	137096.666666667	136875.333333333	136683.333333333	136361.0	135925.333333333	135321.333333333	134836.666666667	134341.0	133800.0	133411.0	133144.666666667	133260.333333333	133220.666666667	133314.666666667	133022.333333333	132844.666666667	132445.333333333	132242.333333333	132061.666666667	131935.666666667	131842.333333333	131765.666666667	131774.0	131809.666666667	131876.333333333	132007.666666667	132176.333333333	132367.333333333	132509.333333333	132611.666666667	132645.666666667	132695.333333333	132747.666666667	132851.333333333	132919.0	132993.333333333	133132.333333333	133228.0	133457.333333333	133707.0	134110.666666667	134395.666666667	134621.333333333	134811.333333333	135135.666666667	135568.0	136055.666666667	136469.333333333	136912.333333333	137423.666666667	137975.333333333	138527.666666667	139013.666666667	139641.0	140190.333333333	140773.333333333	141249.0	141741.333333333	142239.666666667	142756.333333333	143317.666666667	143603.666666667	143920.0	144225.0	144811.666666667	145398.0	146024.333333333	146721.666666667	147426.0	148183.333333333	148787.666666667	149324.333333333	149815.666666667	150440.666666667	151200.0	151926.333333333	152696.333333333	153450.666666667	154288.333333333	155065.666666667	155840.333333333	156587.333333333	157277.333333333	157974.0	158626.666666667	159374.666666667	160147.0	161013.0	161960.0	162974.666666667	164087.333333333	165054.666666667	166043.0	166778.333333333	167559.333333333	168130.0	168847.666666667	169553.666666667	170274.666666667	171017.333333333	171698.0	172428.0	172992.0	173547.666666667	174093.333333333	174654.0	175192.666666667	175585.333333333	175973.333333333	176292.333333333	176486.333333333	176331.333333333
Vance County	781	NC	Henderson	37	181	985	84374.0	84335.5	84297.3333333333	84163.3333333333	83931.0	83757.6666666667	83649.6666666667	83626.0	83512.0	83341.3333333333	83189.3333333333	83007.6666666667	82794.3333333333	82522.0	82197.0	81788.3333333333	81323.3333333333	80904.6666666667	80422.0	79926.6666666667	79373.6666666667	78893.3333333333	78473.6666666667	78102.6666666667	77782.3333333333	77400.6666666667	77078.0	76868.6666666667	76702.6666666667	76583.0	76385.0	76185.6666666667	75953.6666666667	75709.3333333333	75397.0	75047.3333333333	74668.0	74314.3333333333	73960.6666666667	73648.0	73465.0	73239.6666666667	73063.6666666667	72836.6666666667	72712.6666666667	72473.6666666667	72334.3333333333	72114.6666666667	72150.3333333333	72055.6666666667	72004.0	71862.6666666667	71716.6666666667	71652.3333333333	71629.6666666667	71586.0	71305.3333333333	70996.3333333333	70816.6666666667	70832.3333333333	70829.6666666667	70791.3333333333	70742.6666666667	70634.6666666667	70532.6666666667	70418.6666666667	70368.0	70292.0	70227.0	70186.0	70239.0	70320.3333333333	70400.3333333333	70505.3333333333	70615.0	70745.0	70853.3333333333	70895.0	71008.3333333333	71082.0	71199.6666666667	71289.0	71458.6666666667	71665.3333333333	71715.3333333333	71756.0	71813.6666666667	71887.3333333333	71880.0	71835.3333333333	71819.6666666667	71834.0	71888.3333333333	71978.3333333333	72073.3333333333	72155.3333333333	72206.6666666667	72288.3333333333	72298.0	72323.3333333333	72372.6666666667	72464.3333333333	72625.3333333333	73081.0	73567.0	73966.3333333333	74011.6666666667	74010.6666666667	74003.6666666667	74070.0	74193.0	74471.0	74713.3333333333	74964.6666666667	75117.0	75120.3333333333	75150.6666666667	75186.0	75424.3333333333	75680.3333333333	76069.0	76472.6666666667	76776.6666666667	77147.3333333333	77470.0	77866.0	78043.6666666667	78282.0	78606.3333333333	79042.3333333333	79466.0	79801.6666666667	80129.3333333333	80345.3333333333	80645.6666666667	80834.3333333333	81185.3333333333	81371.3333333333	81647.0	81789.6666666667	82043.0	82433.3333333333	82585.3333333333
