GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
 37119	Mecklenburg, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	23808345	24527365	26714683	31083650	35271350	41437911	48162985	56378059	49524806	42784849	45507590	54633971	48959812	51998025	55925819	58408587	63064378	66878185
 37121	Mitchell, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	332694	328893	336744	356212	376337	392426	410123	410462	416635	433526	443154	465195	463787	479423	497698	496890	519755	538981
 37123	Montgomery, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	607294	610166	619501	677227	710166	728454	753742	768350	736107	739985	737127	782400	792753	843446	885173	877142	923246	971143
 37125	Moore, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	2429604	2426183	2513032	2725053	2970600	3145177	3350247	3479646	3417140	3545193	3755768	4015708	4034808	4303446	4515450	4597956	4789385	5063095
 37127	Nash, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	2409875	2412682	2474878	2594715	2711953	2876546	3042113	3225050	3203338	3269373	3319823	3445455	3356064	3524328	3633459	3671818	3784435	3950184
 37129	New Hanover, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	4868773	4976484	5249891	5760705	6345644	6939859	7265127	7446477	7073079	7165876	7543019	7718255	8006970	8738947	9273717	9613917	9997379	10519705
 37131	Northampton, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	500094	473705	509206	538518	578690	575427	583146	593377	596156	584921	608096	650484	614421	610038	623144	627741	658409	672630
 37133	Onslow, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3775490	3806112	4155772	4637160	5067689	5380708	5978833	6681919	7262565	7826773	8078221	8181946	8120848	8211102	8303837	8822664	8735704	9121475
 37135	Orange, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3952435	3969277	4031297	4882781	5290219	5768019	6271251	6649088	6276541	6563065	6855464	7231638	7257760	7730861	8230477	8585728	9135738	9840004
 37137	Pamlico, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	320695	318779	329858	352883	376132	394202	426052	433205	427691	448248	459997	479194	482755	480714	496411	500339	526534	551546
 37139	Pasquotank, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	815913	851421	918517	998113	1091893	1191869	1254692	1288947	1284839	1306207	1322309	1360741	1355864	1378742	1426512	1463196	1503667	1562431
 37141	Pender, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	952073	945783	975330	1105329	1209914	1313329	1434925	1521287	1519624	1577889	1639907	1711901	1753007	1858509	1946416	2048170	2144885	2232472
 37143	Perquimans, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	273576	265660	284783	315785	359067	389647	413214	427053	443781	452071	459773	490493	488512	483081	489666	509534	532117	547356
 37145	Person, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	862967	883158	924016	983551	1029840	1087686	1150037	1212438	1190259	1206790	1226396	1264444	1264935	1333518	1369867	1383702	1438318	1509255
 37147	Pitt, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3478655	3586852	3723532	3961101	4275890	4655763	5005166	5348814	5293454	5499331	5704146	6167597	6196246	6428721	6692214	6843074	7122044	7410874
 37149	Polk, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	589585	588304	587221	653172	674208	712247	737419	741209	689690	678548	720071	746847	747883	806492	843247	859677	886427	933484
 37151	Randolph, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3283963	3299726	3382545	3555643	3693768	3863958	4050691	4153854	4078981	4197374	4307180	4504783	4487395	4753269	4865771	4968401	5140551	5306487
 37153	Richmond, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1008209	996038	985821	1047784	1103273	1139555	1185814	1228846	1238283	1302548	1300303	1372579	1394977	1440996	1496455	1496814	1536241	1577669
 37155	Robeson, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	2399966	2428768	2529492	2649179	2796940	2913012	3068546	3286532	3347519	3340146	3422285	3536585	3547593	3615993	3653885	3681933	3748269	3880802
 37157	Rockingham, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	2153611	2172537	2226921	2368628	2484821	2613637	2718545	2826412	2760267	2836453	2871137	2980545	2927866	3053372	3127710	3167723	3257730	3367943
 37159	Rowan, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3350787	3447369	3495645	3685033	3849521	4015567	4154365	4231603	4036057	4090293	4237580	4328646	4387279	4640887	4855753	4950472	5140284	5380568
 37161	Rutherford, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1441247	1453200	1482332	1518435	1550704	1638763	1693809	1735583	1689388	1740261	1816488	1888001	1874099	1950523	1995437	2024069	2086973	2189470
 37163	Sampson, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1390891	1347091	1422004	1601023	1713929	1730517	1826986	1880281	1908130	1984416	2005668	2091666	2153962	2224877	2237472	2192440	2291812	2284190
 37165	Scotland, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	804378	800380	815830	880508	929594	960054	988023	1031773	1033815	1054774	1027945	1045333	1030969	1048338	1077561	1072996	1116068	1156687
 37167	Stanly, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1401689	1404224	1421035	1508749	1617057	1698913	1780004	1773629	1724179	1764983	1823205	1905858	1930387	2029984	2100434	2190732	2316909	2423873
 37169	Stokes, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1076129	1081019	1109136	1200804	1219304	1280084	1342444	1368914	1333281	1350921	1377470	1427947	1413883	1491904	1548370	1566134	1627866	1675441
 37171	Surry, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1724682	1739010	1760287	1847122	1909977	2026729	2135240	2229094	2157980	2172992	2246541	2342637	2387003	2503465	2576801	2611070	2688814	2771613
 37173	Swain, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	260610	268739	277474	295853	314092	336417	354104	366913	385403	405639	418337	435529	445105	473659	497099	507702	530585	547424
 37175	Transylvania, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	782312	773282	744684	815757	871155	949325	1012323	1078559	997678	988097	1015108	1072865	1085518	1164225	1239626	1301638	1355223	1439442
 37177	Tyrrell, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	88220	85093	84501	93210	96450	100173	102596	106383	99454	102012	112182	121511	125403	122139	117992	121842	124351	123931
 37179	Union, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3776801	3854669	4110089	4593311	5258598	6071249	6771162	7118145	6938811	7192207	7724220	8459894	8673244	9430294	10343265	10823127	11397902	12108123
 37181	Vance, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1014865	1023526	1053198	1105664	1129085	1212016	1273900	1355110	1335853	1366164	1363568	1363821	1337544	1387310	1443033	1468114	1492016	1565054
 37183	Wake, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	24972507	25599355	26616231	28412529	31035645	35053781	38159367	40953108	39365307	41617996	43502745	46619816	47193107	50959830	54910666	57224714	59875574	64461643
 37185	Warren, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	377128	363304	378609	418594	423306	440665	465390	510353	510902	508756	518227	534158	521748	560486	572611	572752	583346	602070
 37187	Washington, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	311330	307382	324420	348833	354485	367027	385367	402044	403049	398737	389242	412463	399823	396489	406993	409033	417742	427786
 37189	Watauga, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1027869	1049146	1098174	1183969	1273089	1381334	1445363	1515760	1477135	1493065	1516884	1567720	1572801	1672199	1775074	1852456	1949233	2052277
 37191	Wayne, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	2768895	2844916	2892935	3083969	3223114	3386375	3633289	3760717	3780685	3884495	4036149	4231418	4186826	4353804	4442536	4431172	4598543	4741631
 37193	Wilkes, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1622303	1564961	1603317	1746821	1863806	1944639	1942485	1930380	1919347	1957431	2007244	2082214	2081243	2171076	2293158	2331363	2442854	2507520
 37195	Wilson, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1910528	1930628	1977655	2146932	2293245	2430525	2522332	2678867	2651105	2730228	2813360	2894171	2850603	2929674	3044368	3086617	3160369	3299039
 37197	Yadkin, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	872268	881065	901706	959296	1006217	1046573	1096208	1145659	1132219	1145699	1149702	1211371	1180829	1276880	1299942	1304283	1356883	1390122
 37199	Yancey, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	375439	375631	380931	399396	419376	447384	470821	489024	486368	493928	514430	530038	533680	558212	572235	581435	609478	657307
