GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37111	FIPS_37111	McDowell County	Northwest	Region C	  Retail trade	2013	84524
37111	FIPS_37111	McDowell County	Northwest	Region C	  Transportation and warehousing	2013	
37111	FIPS_37111	McDowell County	Northwest	Region C	  Information	2013	6036
37111	FIPS_37111	McDowell County	Northwest	Region C	   Real estate and rental and leasing	2013	159997
37111	FIPS_37111	McDowell County	Northwest	Region C	  Professional and business services	2013	
37111	FIPS_37111	McDowell County	Northwest	Region C	   Management of companies and enterprises	2013	
37111	FIPS_37111	McDowell County	Northwest	Region C	   Administrative and support and waste management and remediation services	2013	36488
37111	FIPS_37111	McDowell County	Northwest	Region C	   Educational services	2013	3261
37111	FIPS_37111	McDowell County	Northwest	Region C	   Health care and social assistance	2013	71876
37111	FIPS_37111	McDowell County	Northwest	Region C	   Arts, entertainment, and recreation	2013	2188
37111	FIPS_37111	McDowell County	Northwest	Region C	   Accommodation and food services	2013	36800
37111	FIPS_37111	McDowell County	Northwest	Region C	  Other services (except government and government enterprises)	2013	30076
37111	FIPS_37111	McDowell County	Northwest	Region C	Government and government enterprises	2013	149676
37113	FIPS_37113	Macon County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2013	5233
37113	FIPS_37113	Macon County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2013	874
37113	FIPS_37113	Macon County	Western	Southwestern	  Utilities	2013	13438
37113	FIPS_37113	Macon County	Western	Southwestern	  Construction	2013	58661
37113	FIPS_37113	Macon County	Western	Southwestern	  Manufacturing	2013	59220
37113	FIPS_37113	Macon County	Western	Southwestern	  Wholesale trade	2013	16951
37113	FIPS_37113	Macon County	Western	Southwestern	  Retail trade	2013	77703
37113	FIPS_37113	Macon County	Western	Southwestern	  Transportation and warehousing	2013	5904
37113	FIPS_37113	Macon County	Western	Southwestern	  Information	2013	16829
37113	FIPS_37113	Macon County	Western	Southwestern	   Real estate and rental and leasing	2013	201909
37113	FIPS_37113	Macon County	Western	Southwestern	  Professional and business services	2013	119577
37113	FIPS_37113	Macon County	Western	Southwestern	   Management of companies and enterprises	2013	
37113	FIPS_37113	Macon County	Western	Southwestern	   Administrative and support and waste management and remediation services	2013	
37113	FIPS_37113	Macon County	Western	Southwestern	   Educational services	2013	2394
37113	FIPS_37113	Macon County	Western	Southwestern	   Health care and social assistance	2013	89261
37113	FIPS_37113	Macon County	Western	Southwestern	   Arts, entertainment, and recreation	2013	26196
37113	FIPS_37113	Macon County	Western	Southwestern	   Accommodation and food services	2013	43858
37113	FIPS_37113	Macon County	Western	Southwestern	  Other services (except government and government enterprises)	2013	31674
37113	FIPS_37113	Macon County	Western	Southwestern	Government and government enterprises	2013	112660
37115	FIPS_37115	Madison County	Western	Mountain Area	  Agriculture, forestry, fishing and hunting	2013	5165
37115	FIPS_37115	Madison County	Western	Mountain Area	  Mining, quarrying, and oil and gas extraction	2013	2012
37115	FIPS_37115	Madison County	Western	Mountain Area	  Utilities	2013	8240
37115	FIPS_37115	Madison County	Western	Mountain Area	  Construction	2013	15861
37115	FIPS_37115	Madison County	Western	Mountain Area	  Manufacturing	2013	38088
37115	FIPS_37115	Madison County	Western	Mountain Area	  Wholesale trade	2013	
37115	FIPS_37115	Madison County	Western	Mountain Area	  Retail trade	2013	18298
37115	FIPS_37115	Madison County	Western	Mountain Area	  Transportation and warehousing	2013	6287
37115	FIPS_37115	Madison County	Western	Mountain Area	  Information	2013	2490
37115	FIPS_37115	Madison County	Western	Mountain Area	   Real estate and rental and leasing	2013	82336
37115	FIPS_37115	Madison County	Western	Mountain Area	  Professional and business services	2013	
37115	FIPS_37115	Madison County	Western	Mountain Area	   Management of companies and enterprises	2013	
37115	FIPS_37115	Madison County	Western	Mountain Area	   Administrative and support and waste management and remediation services	2013	5293
37115	FIPS_37115	Madison County	Western	Mountain Area	   Educational services	2013	
37115	FIPS_37115	Madison County	Western	Mountain Area	   Health care and social assistance	2013	
37115	FIPS_37115	Madison County	Western	Mountain Area	   Arts, entertainment, and recreation	2013	3176
37115	FIPS_37115	Madison County	Western	Mountain Area	   Accommodation and food services	2013	9948
37115	FIPS_37115	Madison County	Western	Mountain Area	  Other services (except government and government enterprises)	2013	14731
37115	FIPS_37115	Madison County	Western	Mountain Area	Government and government enterprises	2013	56141
37117	FIPS_37117	Martin County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2013	11999
37117	FIPS_37117	Martin County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2013	0
37117	FIPS_37117	Martin County	Northeast	Region Q	  Utilities	2013	27245
37117	FIPS_37117	Martin County	Northeast	Region Q	  Construction	2013	17978
37117	FIPS_37117	Martin County	Northeast	Region Q	  Manufacturing	2013	195563
37117	FIPS_37117	Martin County	Northeast	Region Q	  Wholesale trade	2013	17015
37117	FIPS_37117	Martin County	Northeast	Region Q	  Retail trade	2013	45405
37117	FIPS_37117	Martin County	Northeast	Region Q	  Transportation and warehousing	2013	
37117	FIPS_37117	Martin County	Northeast	Region Q	  Information	2013	8976
37117	FIPS_37117	Martin County	Northeast	Region Q	   Real estate and rental and leasing	2013	102311
37117	FIPS_37117	Martin County	Northeast	Region Q	  Professional and business services	2013	37041
37117	FIPS_37117	Martin County	Northeast	Region Q	   Management of companies and enterprises	2013	
37117	FIPS_37117	Martin County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2013	
37117	FIPS_37117	Martin County	Northeast	Region Q	   Educational services	2013	204
37117	FIPS_37117	Martin County	Northeast	Region Q	   Health care and social assistance	2013	
37117	FIPS_37117	Martin County	Northeast	Region Q	   Arts, entertainment, and recreation	2013	1366
37117	FIPS_37117	Martin County	Northeast	Region Q	   Accommodation and food services	2013	17676
37117	FIPS_37117	Martin County	Northeast	Region Q	  Other services (except government and government enterprises)	2013	12346
37117	FIPS_37117	Martin County	Northeast	Region Q	Government and government enterprises	2013	87748
37119	FIPS_37119	Mecklenburg County	Southwest		  Agriculture, forestry, fishing and hunting	2013	104838
37119	FIPS_37119	Mecklenburg County	Southwest		  Mining, quarrying, and oil and gas extraction	2013	28736
37119	FIPS_37119	Mecklenburg County	Southwest		  Utilities	2013	1148790
37119	FIPS_37119	Mecklenburg County	Southwest		  Construction	2013	2754645
37119	FIPS_37119	Mecklenburg County	Southwest		  Manufacturing	2013	9337899
37119	FIPS_37119	Mecklenburg County	Southwest		  Wholesale trade	2013	6651316
37119	FIPS_37119	Mecklenburg County	Southwest		  Retail trade	2013	3666297
37119	FIPS_37119	Mecklenburg County	Southwest		  Transportation and warehousing	2013	3490053
37119	FIPS_37119	Mecklenburg County	Southwest		  Information	2013	4362996
37119	FIPS_37119	Mecklenburg County	Southwest		   Real estate and rental and leasing	2013	7355376
37119	FIPS_37119	Mecklenburg County	Southwest		  Professional and business services	2013	13628900
37119	FIPS_37119	Mecklenburg County	Southwest		   Management of companies and enterprises	2013	3666753
37119	FIPS_37119	Mecklenburg County	Southwest		   Administrative and support and waste management and remediation services	2013	3143687
37119	FIPS_37119	Mecklenburg County	Southwest		   Educational services	2013	597207
37119	FIPS_37119	Mecklenburg County	Southwest		   Health care and social assistance	2013	3429707
37119	FIPS_37119	Mecklenburg County	Southwest		   Arts, entertainment, and recreation	2013	1217868
37119	FIPS_37119	Mecklenburg County	Southwest		   Accommodation and food services	2013	1955468
37119	FIPS_37119	Mecklenburg County	Southwest		  Other services (except government and government enterprises)	2013	1284096
37119	FIPS_37119	Mecklenburg County	Southwest		Government and government enterprises	2013	6590022
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Agriculture, forestry, fishing and hunting	2013	
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Mining, quarrying, and oil and gas extraction	2013	57550
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Utilities	2013	1932
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Construction	2013	
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Manufacturing	2013	17739
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Wholesale trade	2013	26857
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Retail trade	2013	30641
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Transportation and warehousing	2013	14968
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Information	2013	1150
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Real estate and rental and leasing	2013	69938
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Professional and business services	2013	44035
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Management of companies and enterprises	2013	21112
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Administrative and support and waste management and remediation services	2013	17861
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Educational services	2013	6002
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Health care and social assistance	2013	47041
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Arts, entertainment, and recreation	2013	1098
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Accommodation and food services	2013	7491
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Other services (except government and government enterprises)	2013	13271
37121	FIPS_37121	Mitchell County	Northwest	High Country	Government and government enterprises	2013	63645
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Agriculture, forestry, fishing and hunting	2013	43840
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Mining, quarrying, and oil and gas extraction	2013	0
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Utilities	2013	18872
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Construction	2013	32215
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Manufacturing	2013	250463
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Wholesale trade	2013	20133
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Retail trade	2013	41698
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Transportation and warehousing	2013	
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Information	2013	
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Real estate and rental and leasing	2013	110326
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Professional and business services	2013	67336
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Management of companies and enterprises	2013	45202
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Administrative and support and waste management and remediation services	2013	15214
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Educational services	2013	
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Health care and social assistance	2013	
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Arts, entertainment, and recreation	2013	6338
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Accommodation and food services	2013	10804
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Other services (except government and government enterprises)	2013	21899
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	Government and government enterprises	2013	102919
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Agriculture, forestry, fishing and hunting	2013	69912
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Mining, quarrying, and oil and gas extraction	2013	4273
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Utilities	2013	10776
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Construction	2013	134132
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Manufacturing	2013	190651
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Wholesale trade	2013	72229
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Retail trade	2013	190522
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Transportation and warehousing	2013	37101
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Information	2013	53077
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Real estate and rental and leasing	2013	435942
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Professional and business services	2013	279884
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Management of companies and enterprises	2013	
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Administrative and support and waste management and remediation services	2013	86369
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Educational services	2013	20874
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Health care and social assistance	2013	583465
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Arts, entertainment, and recreation	2013	51428
37125	FIPS_37125	Moore County	South Central	Regional Partnership	   Accommodation and food services	2013	163373
37125	FIPS_37125	Moore County	South Central	Regional Partnership	  Other services (except government and government enterprises)	2013	91462
37125	FIPS_37125	Moore County	South Central	Regional Partnership	Government and government enterprises	2013	285293
37127	FIPS_37127	Nash County	North Central	Turning Point	  Agriculture, forestry, fishing and hunting	2013	
37127	FIPS_37127	Nash County	North Central	Turning Point	  Mining, quarrying, and oil and gas extraction	2013	2904
37127	FIPS_37127	Nash County	North Central	Turning Point	  Utilities	2013	2564
37127	FIPS_37127	Nash County	North Central	Turning Point	  Construction	2013	126782
37127	FIPS_37127	Nash County	North Central	Turning Point	  Manufacturing	2013	1373258
37127	FIPS_37127	Nash County	North Central	Turning Point	  Wholesale trade	2013	336706
37127	FIPS_37127	Nash County	North Central	Turning Point	  Retail trade	2013	233780
37127	FIPS_37127	Nash County	North Central	Turning Point	  Transportation and warehousing	2013	
37127	FIPS_37127	Nash County	North Central	Turning Point	  Information	2013	77165
37127	FIPS_37127	Nash County	North Central	Turning Point	   Real estate and rental and leasing	2013	461808
37127	FIPS_37127	Nash County	North Central	Turning Point	  Professional and business services	2013	300393
37127	FIPS_37127	Nash County	North Central	Turning Point	   Management of companies and enterprises	2013	89168
37127	FIPS_37127	Nash County	North Central	Turning Point	   Administrative and support and waste management and remediation services	2013	100988
37127	FIPS_37127	Nash County	North Central	Turning Point	   Educational services	2013	32021
37127	FIPS_37127	Nash County	North Central	Turning Point	   Health care and social assistance	2013	234124
37127	FIPS_37127	Nash County	North Central	Turning Point	   Arts, entertainment, and recreation	2013	6641
37127	FIPS_37127	Nash County	North Central	Turning Point	   Accommodation and food services	2013	121531
37127	FIPS_37127	Nash County	North Central	Turning Point	  Other services (except government and government enterprises)	2013	77341
37127	FIPS_37127	Nash County	North Central	Turning Point	Government and government enterprises	2013	413459
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Agriculture, forestry, fishing and hunting	2013	12642
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Mining, quarrying, and oil and gas extraction	2013	5198
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Utilities	2013	118640
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Construction	2013	328297
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Manufacturing	2013	2019897
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Wholesale trade	2013	474014
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Retail trade	2013	713626
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Transportation and warehousing	2013	173246
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Information	2013	451100
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Real estate and rental and leasing	2013	1506866
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Professional and business services	2013	1203534
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Management of companies and enterprises	2013	89960
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Administrative and support and waste management and remediation services	2013	311764
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Educational services	2013	56494
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Health care and social assistance	2013	747019
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Arts, entertainment, and recreation	2013	77294
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	   Accommodation and food services	2013	394201
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	  Other services (except government and government enterprises)	2013	225663
37129	FIPS_37129	New Hanover County	Southeast	Cape Fear	Government and government enterprises	2013	1457232
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Agriculture, forestry, fishing and hunting	2013	26433
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Mining, quarrying, and oil and gas extraction	2013	0
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Utilities	2013	0
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Construction	2013	16897
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Manufacturing	2013	75702
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Wholesale trade	2013	60430
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Retail trade	2013	61553
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Transportation and warehousing	2013	13278
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Information	2013	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Real estate and rental and leasing	2013	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Professional and business services	2013	28820
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Management of companies and enterprises	2013	19313
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Administrative and support and waste management and remediation services	2013	3740
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Educational services	2013	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Health care and social assistance	2013	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Arts, entertainment, and recreation	2013	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	   Accommodation and food services	2013	
37131	FIPS_37131	Northampton County	Northeast	Turning Point	  Other services (except government and government enterprises)	2013	13791
37131	FIPS_37131	Northampton County	Northeast	Turning Point	Government and government enterprises	2013	71600
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2013	205758
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2013	5840
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Utilities	2013	19501
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Construction	2013	184572
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Manufacturing	2013	88776
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Wholesale trade	2013	59415
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Retail trade	2013	368514
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Transportation and warehousing	2013	53727
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Information	2013	46885
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2013	807331
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Professional and business services	2013	344896
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Management of companies and enterprises	2013	37902
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2013	172222
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Educational services	2013	35353
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Health care and social assistance	2013	210043
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2013	16073
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	   Accommodation and food services	2013	203270
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2013	121018
37133	FIPS_37133	Onslow County	Southeast	Eastern Carolina	Government and government enterprises	2013	5333315
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Agriculture, forestry, fishing and hunting	2013	78874
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Mining, quarrying, and oil and gas extraction	2013	2901
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Utilities	2013	14700
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Construction	2013	104468
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Manufacturing	2013	165216
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Wholesale trade	2013	136177
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Retail trade	2013	321576
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Transportation and warehousing	2013	24458
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Information	2013	167325
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Real estate and rental and leasing	2013	905158
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Professional and business services	2013	595531
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Management of companies and enterprises	2013	48329
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Administrative and support and waste management and remediation services	2013	70192
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Educational services	2013	81071
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Health care and social assistance	2013	343138
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Arts, entertainment, and recreation	2013	72142
37135	FIPS_37135	Orange County	North Central	Regional Partnership	   Accommodation and food services	2013	187527
37135	FIPS_37135	Orange County	North Central	Regional Partnership	  Other services (except government and government enterprises)	2013	152975
37135	FIPS_37135	Orange County	North Central	Regional Partnership	Government and government enterprises	2013	3382111
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2013	36713
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2013	0
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Utilities	2013	
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Construction	2013	9293
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Manufacturing	2013	17471
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Wholesale trade	2013	
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Retail trade	2013	18108
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Transportation and warehousing	2013	2590
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Information	2013	2441
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2013	55534
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Professional and business services	2013	32084
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	   Management of companies and enterprises	2013	19303
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2013	4283
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	   Educational services	2013	
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	   Health care and social assistance	2013	
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2013	10015
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	   Accommodation and food services	2013	5477
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2013	12781
37137	FIPS_37137	Pamlico County	Southeast	Eastern Carolina	Government and government enterprises	2013	53211
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2013	39554
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2013	0
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Utilities	2013	5544
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Construction	2013	35423
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Manufacturing	2013	124022
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Wholesale trade	2013	52728
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Retail trade	2013	113963
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Transportation and warehousing	2013	
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Information	2013	18247
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	   Real estate and rental and leasing	2013	183073
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Professional and business services	2013	101161
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	   Management of companies and enterprises	2013	24404
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2013	15966
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	   Educational services	2013	10049
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	   Health care and social assistance	2013	92173
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	   Arts, entertainment, and recreation	2013	
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	   Accommodation and food services	2013	
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	  Other services (except government and government enterprises)	2013	39565
37139	FIPS_37139	Pasquotank County	Northeast	Northeastern	Government and government enterprises	2013	465984
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Agriculture, forestry, fishing and hunting	2013	78651
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Mining, quarrying, and oil and gas extraction	2013	3079
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Utilities	2013	5810
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Construction	2013	84194
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Manufacturing	2013	92502
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Wholesale trade	2013	61712
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Retail trade	2013	58245
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Transportation and warehousing	2013	
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Information	2013	5689
37141	FIPS_37141	Pender County	Southeast	Cape Fear	   Real estate and rental and leasing	2013	229119
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Professional and business services	2013	
37141	FIPS_37141	Pender County	Southeast	Cape Fear	   Management of companies and enterprises	2013	
37141	FIPS_37141	Pender County	Southeast	Cape Fear	   Administrative and support and waste management and remediation services	2013	26107
37141	FIPS_37141	Pender County	Southeast	Cape Fear	   Educational services	2013	1111
37141	FIPS_37141	Pender County	Southeast	Cape Fear	   Health care and social assistance	2013	50905
37141	FIPS_37141	Pender County	Southeast	Cape Fear	   Arts, entertainment, and recreation	2013	5043
37141	FIPS_37141	Pender County	Southeast	Cape Fear	   Accommodation and food services	2013	30240
37141	FIPS_37141	Pender County	Southeast	Cape Fear	  Other services (except government and government enterprises)	2013	36386
37141	FIPS_37141	Pender County	Southeast	Cape Fear	Government and government enterprises	2013	170819
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2013	47726
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2013	0
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Utilities	2013	3141
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Construction	2013	9809
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Manufacturing	2013	3635
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Wholesale trade	2013	
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Retail trade	2013	8521
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Transportation and warehousing	2013	
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Information	2013	
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	   Real estate and rental and leasing	2013	47827
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	  Professional and business services	2013	26539
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	   Management of companies and enterprises	2013	19301
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2013	1932
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	   Educational services	2013	
37143	FIPS_37143	Perquimans County	Northeast	Northeastern	   Health care and social assistance	2013	
