"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Ottawa County","MI","Grand Rapids-Wyoming","26","139",247,154900,154900,150000,151000,155000,154850,150000,149999,149900,154900,154900,149900,149900,149900,149900,149900,149900,149900,149900,149900,149900,149900,149900,145000,148900,152500,154900,156900,157225,159900,159900,159900,163900,165000,165000,165000,169900,169900,169900,174900,174900,179900,179900,189900,189900,184900,182950,182900,189500,189900,197500,199900,199900,199900,198500,199900,198500,189900,189900,189900,190000,198950,2e+05,2e+05,204900,209900,209900,210000,214900,216400,219900,219900,219900,219900,229000,235000,239000,239850,239090,239900,240000,239900,239900,245000,245000,249900,249900,249900,254900,263900,264400,259900,254535,254900,254900,258900,259900,263000,269900,277333,274700,275000,274900,275900,279950,284900,285726.5,289900,279900,289200,290095,289900,289900,288900,289900,289900,289900
"Rutherford County","TN","Nashville-Davidson--Murfreesboro--Franklin","47","149",248,156950,158500,157950,154900,153850,150000,149900,149250,149000,149849,147849.5,146500,144900,142990,143995,139900,141990,143621.5,144000,144900,140000,143000,144300,142700,139900,139900,141900,142900,144900,147900,149900,148000,148700,150000,150000,149900,150000,158900,158000,162900,168000,169900,173900,169900,170000,172000,175400,177900,177693,176990,180767.5,185000,185900,189000,189900,191450,192500,198950,204900,206500,210000,214900,207990,209900,206995,209900,210000,214900,218000,219900,224900,222990,227990,220775,219906,219900,224900,228450,224900,229900,229900,234900,239000,240000,234900,240000,249735.5,249990,259900,260000,259900,260526,263990,262090.5,278000,277990,274995,281500,274945,269900,274900,275000,272900,265900,269000,264990,274900,274900,278000,279900,279900,284000,280000,280000,283070,279990,279362.5
"Lexington County","SC","Columbia","45","063",249,174999.5,174675,169900,168900,169132,167000,164900,164463.5,161900,160000,159900,157500,152900,150000,152400,152500,150000,152900,156000,156000,159150,159000,155900,155000,154727,154001,154001,155000,154900,153900,154000,150000,150000,149999.5,151900,152900,154000,154900,159900,161262.5,162630,165000,164900,169492.5,164900,165900,168900,167900,168990,168713,169900,169900,169900,169900,169900,168500,164900,163415,165990,164500,162500,164900,164900,169900,173900,169900,174644.5,173000,170000,169990,170599.5,175450,179000,175000,174900,178900,179900,182900,182846,179500,179117,175000,176900,184900,179900,183600,187900,192500,189900,193000,195400,195000,202762,201995,206865,204900,199900,202945,204000,209900,209500,209900,208500,207500,209400,209900,212990,211777,209200,208700,213990,212304.5,214900,214900,209000,205000,203900
"Santa Cruz County","CA","Santa Cruz-Watsonville","06","087",250,625000,619000,638000,635000,645000,625000,625000,639000,599950,599000,595000,575000,550000,550000,559949.5,559000,556200,549000,549000,549000,529950,535000,525000,5e+05,489000,487000,499000,524900,539000,582500,579000,550000,549000,539900,547000,549000,550000,589900,599000,622000,629000,638994,649000,649000,649900,649900,650000,649000,639000,649000,649000,659000,689000,699000,694750,679000,709000,7e+05,699000,699000,695000,699999.5,768000,719000,729000,749000,749000,750000,769000,749000,750000,769000,750000,750000,779000,8e+05,825000,826250,819450,799000,797850,799000,798500,799000,779000,779950,799250,814900,819000,818000,829450,830000,849000,849000,845000,839000,829000,849000,852500,850000,850000,875000,859000,875000,879000,865000,869000,848000,839495,825000,874000,898999,899000,898500,885000,890000,885000
"Clayton County","GA","Atlanta-Sandy Springs-Roswell","13","063",251,80000,79900,73000,70000,72000,69900,67000,69600,66750,62000,60000,59000,55900,54999,54900,51570,52500,54000,50900,52488,52950,50000,48250,48194,49900,49000,48500,49000,49800,49900,50000,49949.5,50000,54000,50000,54000,55000,55000,55000,59900,59900,60000,60000,62200,65000,68000,68000,69900,69950,69899,70000,72000,74700,75000,75000,76250,75500,77000,78900,79900,79999,84900,85000,86000,87900,89800,95900,99000,105900,101900,1e+05,109000,105000,98000,98500,99900,105000,109900,109900,109000,109900,109900,110000,111200,115000,114900,116000,118000,120000,119900,124988,129900,130000,131000,138997.5,135000,135949.5,137000,142700,140000,139945,140000,144900,140000,144000,145000,144000,144900,145582.5,145000,147200,147000,150450,150000,152390,155000,155000
"Merced County","CA","Merced","06","047",252,121750,123000,125000,129900,129900,129900,126187.5,125000,124900,122980,123900,119000,118900,116100,118900,119900,119900,120000,124900,124900,124900,124900,122500,123900,121250,120000,121000,124900,124900,129000,130000,134900,134900,135000,135000,139000,142500,140900,149900,150000,153950,159900,172000,175000,179000,174900,175000,179900,189000,199000,209900,211000,209900,219000,224000,221750,221700,218500,215000,215700,214900,215900,220000,224999.5,229000,232000,229900,234900,234900,229972.5,229995,229900,229900,234900,234900,239000,239000,239900,245500,249900,250000,253700,255900,259900,259900,259900,260000,259999.5,266000,266400,269000,270000,274949.5,275000,280850,285000,286000,297915,299000,295000,299000,299000,299950,304650,3e+05,299900,297500,299900,299000,299000,304800,308347,309000,311740,311540,309900,309999.5
"Cleveland County","OK","Oklahoma City","40","027",253,156500,155000,155900,155590,156994,154900,151145,151000,149995,153950,152647.5,151000,149500,141458.5,147727,150000,153099,150000,150000,150000,154800,153600,150000,150000,149900,152950,154900,152000,153700,153295,154900,153000,152376.5,150000,152686.5,152000,152000,154838.5,159325,160409,164000,165900,160000,159000,158975,159900,162500,164900,165375,165400,169900,174547.5,180000,179900,179500,179900,176500,176700,179000,180279.5,185000,181000,184900,187250,189700,189100,187500,185000,188545,185000,189900,192000,192000,192000,191059,189392.5,187848,188959,189000,189500,190205,190059,194100,2e+05,197500,199000,195000,199900,199900,2e+05,2e+05,199542.5,204900,200795,204900,207000,204900,209256.5,214591,215000,217820,219900,216900,220000,220486,224450,224854,222242,225000,220000,216950,219900,219900,219900,219900,219000,223250
"Caddo Parish","LA","Shreveport-Bossier City","22","017",254,154900,155000,156000,164900,159900,160000,165000,159900,157500,159000,152950,149900,149900,154900,158000,157500,160900,165000,165000,169900,169500,168500,165000,163500,159900,161750,165000,169500,169250,174950,175000,174000,179000,177900,175000,174995,175000,175000,174200,179500,180795,179900,179900,179000,179500,179900,174900,174500,174500,176950,178500,169900,172900,169500,168500,164500,164900,160000,165000,165000,165000,165876,169000,173200,174500,171950,173500,175000,174250,169900,170000,169900,170000,170000,170750,175000,175000,174000,175000,175000,169200,170000,169900,169900,169900,169949.5,169900,170750,172900,174000,169900,169000,161900,164500,159900,160000,165000,165000,164900,170000,177500,178000,169500,169900,165000,169900,165000,162500,165000,169000,169900,169900,168900,167500,169700,168500,164900
"Weld County","CO","Greeley","08","123",255,192111,189000,189900,190000,190000,189900,189900,190000,195000,194500,190000,187000,189900,186000,185000,185000,189000,189900,189900,190882.5,190000,192500,189900,189900,194500,196780,196900,194900,196000,199900,200650,205000,2e+05,2e+05,206775,209000,208750,210000,217995,223975,224900,225050,229900,233000,239900,244350,246900,250000,250940,254900,259410,254935,253089,259700,265000,265000,275000,276000,282995,284900,289478.5,280000,285320,285000,288155,288753,292200,290000,292570,290000,295200,302887,302918.5,299945.5,3e+05,309950,314900,316000,316000,315000,315000,319900,319900,325000,331000,339585,345450,353047.5,358000,355000,355000,354950,360000,364900,364455,365925,359900,351995,358550,355952,355762.5,353530,359500,356190,359935,359900,360625,363837.5,360625,365000,365587.5,369715,369994.5,364680,371522.5,367500,366990
"Marin County","CA","San Francisco-Oakland-Hayward","06","041",256,875000,889000,875000,875000,873950,875000,858000,832450,819000,799000,799000,795000,789000,799000,799000,795000,799000,799000,785000,759000,769475,751380,749850,729000,749950,787000,792000,840000,869500,899000,899000,879000,879000,898000,879000,845000,849500,850000,925000,995000,977000,995000,995000,939000,995000,972500,9e+05,920000,899000,9e+05,949000,925000,949000,959500,929000,984944,1050000,998500,995000,950000,915000,947450,995000,999999,1049000,1025000,998000,995000,1092000,1095000,1095000,1050000,1097000,1099000,1095000,1190000,1199000,1195000,1150000,1148500,1177000,1189500,1100000,1149500,1099000,1099000,1250000,1299000,1249000,1249000,1185000,1195000,1225000,1265000,1257500,1277000,1200000,1200000,1295000,1325000,1295000,1266000,1200000,1195000,1288500,1249000,1225000,1150000,1100000,1115000,1225000,1295000,1275000,1249000,1195000,1200000,1275000
"Jefferson County","TX","Beaumont-Port Arthur","48","245",257,139900,135000,135000,138900,139000,135000,136000,139900,139900,139900,134900,129900,134900,134500,129900,129900,129900,129900,129900,127400,125000,125000,125500,124900,124900,122500,124900,129000,126900,124900,123000,120000,122657,123750,124900,120000,119900,119900,119900,124000,125000,125000,125900,125000,124200,125000,124849.5,125000,125000,129000,129900,134000,131900,132950,134000,129900,134900,135000,134000,133900,130000,130000,129900,129900,130000,135000,134900,133000,129900,129900,133000,135000,134000,134950,135000,135000,140000,144000,148200,149000,145900,147000,149900,149000,150000,155000,158500,164950,168747.5,169900,165000,164900,165900,157000,150000,150000,152900,150000,155000,157000,159900,160000,160000,160399,160000,167600,167400,165000,165000,169000,175000,179900,179900,179900,179900,179999,185000
"Thurston County","WA","Olympia-Tumwater","53","067",258,248975,247900,249000,249000,249000,249900,249900,249900,249000,245000,240000,239900,239900,239900,239900,239000,239950,239900,239900,239950,239900,231645,229650,229000,230000,229000,229650,229900,235500,234950,234950,235000,235000,234999,234900,234990,234970,235000,237725,235000,240000,241365,244950,244900,244950,240000,239999,239900,239900,239995,249000,249950,250000,254995,250000,256475,256950,250000,250000,249900,240000,244950,249950,259900,260000,264950,265000,264950,265000,260000,260000,265000,269450,269000,269000,272925,274950,264900,265000,269950,264800,273945,274900,276500,274900,278995,284000,289000,296100,296950,296950,289950,290000,299000,298999,290000,297995,300120,300440,315250,324950,325000,323750,325000,325000,327975,325000,328000,324975,324900,334000,339000,340990,340652,339900,339894,339894
"Kitsap County","WA","Bremerton-Silverdale","53","035",259,309000,299900,299000,299000,299800,299950,299950,299000,289900,289500,287350,279995,279000,269900,265000,261950,269000,275000,275000,274000,274900,264900,254500,249000,249250,249000,249900,250000,256700,259000,259000,255000,247150,249000,244900,242500,247000,245000,249875,249950,256900,262950,260000,260000,264900,259999.5,250000,249900,247000,249000,249950,260900,269950,274950,279000,274999.5,275000,269400,260000,252900,254900,257450,267000,275725,284317.5,287944,285000,284900,280000,279900,279900,279000,279000,284925,285000,290725,3e+05,310000,309250,309900,309900,307975,303950,303950,307450,309900,315000,324900,335000,339950,339950,339000,335000,329950,329000,325000,329000,345500,349250,355000,369997,369900,369925,375000,379000,375000,368000,369950,374900,375000,389997,399925,410888,414975,409888,4e+05,409974.5
"Kalamazoo County","MI","Kalamazoo-Portage","26","077",260,128900,124900,124900,128900,125900,124900,127250,129500,128900,125450,129000,124900,120000,119953,123500,122900,124900,124900,119500,118900,120000,117900,117400,114899.5,110000,110000,118950,118700,119900,119900,119900,119976.5,119900,116900,116000,110000,109900,112500,117900,124900,127700,127000,129900,129675,124906,124899.5,122500,119000,114900,117500,124900,130000,138500,139900,134939.5,130250,130250,129900,125000,124000,119900,122500,128450,135000,137950,138950,137450,135000,134900,134900,129000,124900,120000,125000,133400,144500,150500,154800,158000,159329,160000,162000,159000,161450,162500,170900,174900,179900,190000,190000,191900,185450,184900,187329,176900,173200,179000,179999.5,198500,219900,218950,218900,212040,206330,208900,209465,209894,203900,199900,209900,219900,225000,227900,220000,219900,214900,215000
"Webb County","TX","Laredo","48","479",261,,,,,,,,,,,,,,,,129500,136000,139900,139900,144900,145500,145000,148000,145000,145700,149500,142500,134900,148000,149950,154800,167000,163200,162450,155900,159000,152000,147000,149000,155495,159900,159000,159949.5,150000,156250,145000,145000,153000,155000,155000,157700,160000,160000,154950,160000,164900,164900,165000,165000,173500,169200,181745,191990,191990,193990,193990,191990,193990,193990,191990,195000,194500,177938.5,172000,169949.5,174692.5,177900,184990,180800,179890,179990,183476,180000,179900,178718.5,175750,179900,185000,184925,184445,184950,184900,184900,184490,184900,185000,184900,184813.5,185450,189020,185785,185000,185990,186990,184800,180000,182995,183840,183990,183691,184900,187813,189000,197000,201000,189900,189583
"Brown County","WI","Green Bay","55","009",262,154900,158900,155900,154900,156900,158450,153250,149900,145450,149900,144900,142900,139900,139900,139900,139900,139900,144900,142900,139900,149000,145000,139995,139900,137199.5,139900,139900,139900,139900,138900,135900,135050,136000,138500,139900,134900,134900,135900,135900,137900,139900,139900,139900,139900,139900,139500,139900,139900,139900,145300,144900,145700,149250,149900,149900,147000,144900,144900,140950,139900,139900,149900,149900,149900,152700,150000,150000,154900,149900,147500,146900,145900,149900,159900,158000,158900,159900,164900,169900,169900,162500,160000,164900,174900,174900,174900,179900,179900,194900,189900,189900,189900,189900,189900,189900,196950,209900,209949.5,210000,219900,220000,219900,214900,209900,214900,209900,206400,215000,214900,224900,229900,229900,226950,226950,224900,224900,219900
"Alachua County","FL","Gainesville","12","001",263,182000,179900,182000,179900,179900,180000,179900,179000,175000,169900,167950,164900,164000,159900,159900,159900,159900,155000,150000,149900,149900,149000,145000,140999.5,139900,144000,149900,149900,150000,150000,151500,149500,144000,139900,139050,139025,147625,149000,149900,154900,159900,159900,159750,156950,159750,159000,156000,159900,159900,165900,170000,174900,175000,174900,175000,174900,170000,169900,165000,165000,169900,169900,175000,179900,179900,178300,178000,180000,179000,179500,185000,183750,180250,192200,199000,195000,199900,199900,198900,199900,205000,209000,199900,199900,209900,213950,220750,221500,224400,220000,220000,225000,227550,227900,227000,229000,228450,232940,229000,229900,225000,225000,225000,224900,227500,227500,225000,225000,226950,229900,232500,239900,239999,239900,239000,239900,239790
"Hinds County","MS","Jackson","28","049",264,119500,119500,119900,119900,121000,120000,119900,119250,119900,119000,117900,114900,110950,115000,117000,119000,123950,122700,120800,120000,122250,122700,121425,119500,121700,124900,127950,129500,127000,124950,125000,124900,125000,124500,124900,119900,119900,122400,120000,124700,127000,125000,125250,126700,129900,129000,129000,129000,125000,129900,134900,139900,139900,139900,139900,135000,135000,132700,129900,128700,126400,128500,129900,135000,139900,139900,141450,139900,146500,145000,140000,139700,135000,135000,139950,145900,148700,148000,149900,139999,144250,145000,139900,139000,135000,143750,150000,152500,159900,158000,155250,157500,152950,159900,160000,158000,156000,150000,155000,160000,159999,159900,159500,159900,159000,159878,156000,151000,149900,147500,150000,155000,155000,155000,152500,149900,149900
